Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2021-01-01 10:00:00,74.99,231.53,78.71,48.43,127.14,32.41,12.04,1.81,71.61,0.32,NA,NA,NA,16.39,10.68,30.02,56.04,1.29,144.96,NA,0.00,NA,NA,NA
2021-01-01 11:00:00,75.99,233.79,70.52,52.01,122.54,35.06,13.67,1.70,98.62,0.36,NA,NA,NA,18.86,15.12,30.98,53.87,1.81,144.26,NA,0.00,NA,NA,NA
2021-01-01 12:00:00,64.10,200.93,61.94,47.18,109.11,36.86,12.41,1.53,107.44,0.26,NA,NA,NA,2.17,3.12,32.61,50.02,1.21,158.53,NA,0.00,NA,NA,NA
2021-01-01 13:00:00,54.08,186.53,39.36,57.92,97.28,35.01,12.60,1.27,115.46,0.20,NA,NA,NA,4.49,2.96,33.30,47.37,1.53,197.69,NA,0.00,NA,NA,NA
2021-01-01 14:00:00,39.12,154.38,16.82,61.40,78.21,41.44,10.84,1.13,132.23,0.13,NA,NA,NA,3.68,5.60,33.22,49.95,0.94,245.87,NA,0.00,NA,NA,NA
2021-01-01 15:00:00,57.79,185.71,16.70,52.81,69.53,45.12,11.06,1.12,103.41,0.22,NA,NA,NA,3.12,7.08,31.30,54.68,0.68,253.64,NA,0.00,NA,NA,NA
2021-01-01 16:00:00,49.10,154.93,17.19,57.58,74.78,47.05,11.48,1.13,86.62,0.29,NA,NA,NA,4.11,3.32,29.85,61.10,0.48,244.61,NA,0.00,NA,NA,NA
2021-01-01 17:00:00,55.92,186.33,17.97,58.43,76.41,49.61,12.46,1.18,79.49,0.12,NA,NA,NA,4.21,10.30,28.68,66.31,0.48,257.81,NA,0.00,NA,NA,NA
2021-01-01 18:00:00,66.91,205.69,18.85,60.43,79.28,46.54,11.58,1.22,68.31,0.46,NA,NA,NA,4.70,5.30,27.76,73.18,0.46,273.16,NA,0.00,NA,NA,NA
2021-01-01 19:00:00,84.85,265.42,20.16,62.24,82.40,45.03,11.05,1.28,64.43,0.12,NA,NA,NA,6.40,5.28,27.18,74.40,0.48,237.76,NA,0.00,NA,NA,NA
2021-01-01 20:00:00,91.92,278.76,20.35,59.74,80.09,42.01,10.46,1.38,69.77,0.26,NA,NA,NA,6.98,6.16,26.67,74.32,0.61,235.86,NA,0.00,NA,NA,NA
2021-01-01 21:00:00,88.04,267.74,23.70,54.98,78.68,39.97,9.70,1.46,54.70,0.21,NA,NA,NA,4.49,7.14,26.44,74.63,0.65,180.15,NA,0.00,NA,NA,NA
2021-01-01 22:00:00,97.89,287.29,33.13,48.44,81.58,41.08,9.60,1.57,24.85,0.35,NA,NA,NA,5.25,2.53,26.30,75.12,0.36,265.89,NA,0.00,NA,NA,NA
2021-01-01 23:00:00,100.98,311.91,44.42,50.16,94.58,40.52,10.51,1.69,7.58,0.19,NA,NA,NA,5.15,2.72,26.27,76.47,0.42,248.51,NA,0.00,NA,NA,NA
2021-01-02 00:00:00,103.00,330.22,55.14,46.90,102.04,38.54,10.38,1.80,7.93,0.07,NA,NA,NA,1.80,3.16,25.97,77.65,0.29,242.59,NA,0.00,NA,NA,NA
2021-01-02 01:00:00,100.03,313.28,59.44,37.78,97.21,38.10,11.79,1.90,3.68,0.22,NA,NA,NA,4.20,8.33,25.59,79.33,0.42,169.58,NA,0.00,NA,NA,NA
2021-01-02 02:00:00,110.88,326.38,62.40,28.89,91.28,38.45,11.79,1.96,5.85,0.31,NA,NA,NA,4.90,6.38,25.31,80.98,0.33,223.30,NA,0.00,NA,NA,NA
2021-01-02 03:00:00,108.03,325.56,56.15,18.60,74.74,39.35,11.00,1.90,30.22,0.38,NA,NA,NA,3.91,10.33,24.60,83.10,0.40,237.30,NA,0.00,NA,NA,NA
2021-01-02 04:00:00,100.09,275.97,51.13,18.07,69.20,38.56,10.54,1.75,71.72,0.01,NA,NA,NA,5.70,5.54,24.26,83.81,0.42,259.47,NA,0.00,NA,NA,NA
2021-01-02 05:00:00,78.24,235.11,46.36,15.40,61.76,39.06,10.28,1.65,75.85,0.33,NA,NA,NA,3.28,4.63,24.07,84.93,0.45,112.38,NA,0.00,NA,NA,NA
2021-01-02 06:00:00,79.98,229.20,43.22,20.44,63.65,38.86,10.18,1.59,48.86,0.09,NA,NA,NA,5.66,4.08,24.03,84.76,0.36,163.49,NA,0.00,NA,NA,NA
2021-01-02 07:00:00,93.88,264.85,49.44,25.60,75.04,38.18,10.76,1.58,16.13,0.33,NA,NA,NA,4.07,3.20,24.43,83.07,0.38,146.87,NA,0.00,NA,NA,NA
2021-01-02 08:00:00,97.96,298.27,58.90,28.10,87.00,37.61,10.84,1.63,11.29,0.20,NA,NA,NA,4.22,7.02,25.46,80.53,0.61,120.48,NA,0.00,NA,NA,NA
2021-01-02 09:00:00,108.00,344.75,70.40,39.38,109.76,34.76,11.70,1.68,16.44,0.24,NA,NA,NA,3.50,9.00,26.96,76.90,1.04,133.27,NA,0.00,NA,NA,NA
2021-01-02 10:00:00,125.85,374.93,70.17,40.32,110.48,39.90,11.90,1.76,30.24,0.28,NA,NA,NA,4.21,5.70,28.43,72.87,1.03,137.25,NA,0.00,NA,NA,NA
2021-01-02 11:00:00,129.96,398.96,74.38,39.69,114.06,34.32,7.33,1.69,42.13,0.30,NA,NA,NA,3.79,5.21,29.98,66.78,0.96,182.81,NA,0.00,NA,NA,NA
2021-01-02 12:00:00,97.28,330.78,68.28,34.26,102.54,31.76,5.75,1.63,65.43,0.74,NA,NA,NA,3.00,4.04,31.18,62.90,0.62,242.16,NA,0.00,NA,NA,NA
2021-01-02 13:00:00,91.05,264.80,47.54,42.26,89.79,27.60,5.24,1.53,95.23,0.39,NA,NA,NA,1.88,7.33,31.02,62.27,0.71,240.09,NA,0.00,NA,NA,NA
2021-01-02 14:00:00,84.16,241.53,32.71,42.98,75.68,28.77,5.80,1.45,118.59,0.40,NA,NA,NA,3.68,3.88,30.49,62.82,0.78,224.55,NA,0.00,NA,NA,NA
2021-01-02 15:00:00,80.03,229.49,21.80,45.83,67.62,30.60,6.15,1.40,95.86,0.41,NA,NA,NA,2.82,9.25,30.61,62.17,0.65,272.62,NA,0.00,NA,NA,NA
2021-01-02 16:00:00,87.00,256.42,16.36,46.70,63.06,31.93,7.16,1.36,117.32,0.27,NA,NA,NA,1.53,0.81,28.20,66.18,0.84,291.36,NA,0.00,NA,NA,NA
2021-01-02 17:00:00,79.07,268.96,10.92,48.98,59.89,32.87,6.66,1.31,75.32,0.36,NA,NA,NA,2.82,10.92,26.88,70.19,0.72,294.83,NA,0.00,NA,NA,NA
2021-01-02 18:00:00,70.08,249.87,13.84,50.31,64.14,32.08,6.26,1.26,33.88,0.27,NA,NA,NA,5.57,6.97,25.90,71.57,0.60,290.83,NA,0.00,NA,NA,NA
2021-01-02 19:00:00,80.91,269.73,22.42,51.24,73.66,32.92,7.46,1.34,17.12,0.20,NA,NA,NA,1.22,3.48,25.26,74.24,0.50,270.86,NA,0.00,NA,NA,NA
2021-01-02 20:00:00,81.99,276.27,26.24,48.99,75.24,32.98,6.87,1.38,24.62,0.27,NA,NA,NA,2.66,10.59,24.90,74.20,0.45,224.21,NA,0.00,NA,NA,NA
2021-01-02 21:00:00,80.02,270.38,29.24,48.23,77.46,32.81,6.70,1.43,17.33,0.30,NA,NA,NA,3.19,8.49,24.83,73.38,0.50,211.26,NA,0.00,NA,NA,NA
2021-01-02 22:00:00,89.89,285.74,39.21,47.96,87.17,31.48,6.70,1.51,8.07,0.05,NA,NA,NA,2.79,2.40,24.69,73.29,0.40,195.68,NA,0.00,NA,NA,NA
2021-01-02 23:00:00,93.97,301.85,46.76,41.88,88.64,32.16,6.66,1.56,5.76,0.20,NA,NA,NA,3.34,10.72,24.40,74.72,0.47,188.42,NA,0.00,NA,NA,NA
2021-01-03 00:00:00,91.03,291.28,57.39,34.77,92.16,33.62,6.87,1.63,4.39,0.31,NA,NA,NA,0.65,5.13,24.16,76.05,0.31,182.15,NA,0.00,NA,NA,NA
2021-01-03 01:00:00,90.02,305.56,73.90,24.98,98.88,32.74,8.08,1.72,3.84,0.30,NA,NA,NA,2.58,4.07,23.69,78.08,0.23,192.10,NA,0.00,NA,NA,NA
2021-01-03 02:00:00,97.91,319.31,68.84,26.39,95.24,29.18,7.75,1.78,5.79,0.30,NA,NA,NA,5.15,3.85,23.35,78.89,0.32,191.61,NA,0.00,NA,NA,NA
2021-01-03 03:00:00,98.00,299.34,59.05,24.04,83.09,28.98,6.96,1.72,11.70,0.43,NA,NA,NA,5.26,5.84,22.92,80.14,0.40,184.61,NA,0.00,NA,NA,NA
2021-01-03 04:00:00,90.09,272.18,55.94,19.30,75.25,30.33,6.68,1.66,19.03,0.38,NA,NA,NA,2.37,7.74,22.74,80.52,0.41,144.57,NA,0.00,NA,NA,NA
2021-01-03 05:00:00,90.99,262.81,53.71,17.95,71.66,30.40,6.38,1.59,37.11,0.11,NA,NA,NA,3.09,10.32,22.76,79.24,0.44,147.61,NA,0.00,NA,NA,NA
2021-01-03 06:00:00,82.08,251.53,49.97,19.76,69.73,30.79,6.54,1.52,20.74,0.26,NA,NA,NA,2.86,4.51,22.52,80.32,0.36,169.92,NA,0.00,NA,NA,NA
2021-01-03 07:00:00,89.93,260.30,55.92,24.10,80.03,30.16,7.56,1.51,9.64,0.46,NA,NA,NA,4.30,3.26,22.64,81.81,0.38,163.62,NA,0.00,NA,NA,NA
2021-01-03 08:00:00,95.97,293.61,58.08,27.24,85.30,29.74,7.39,1.52,18.85,0.29,NA,NA,NA,3.86,6.79,24.66,74.78,0.41,151.02,NA,0.00,NA,NA,NA
2021-01-03 09:00:00,94.02,298.02,50.72,29.14,79.85,29.24,6.37,1.52,59.24,0.27,NA,NA,NA,3.37,6.25,26.86,67.91,0.43,204.87,NA,0.00,NA,NA,NA
2021-01-03 10:00:00,91.02,286.58,41.53,31.82,73.34,30.45,6.93,1.49,104.36,0.32,NA,NA,NA,5.11,3.56,29.18,61.99,0.51,175.73,NA,0.00,NA,NA,NA
2021-01-03 11:00:00,90.01,272.09,35.04,42.94,77.98,30.39,7.58,1.42,93.66,0.21,NA,NA,NA,7.57,6.08,30.62,58.20,0.66,232.92,NA,0.00,NA,NA,NA
2021-01-03 12:00:00,86.03,271.62,25.49,51.14,76.62,29.41,6.93,1.41,97.21,0.25,NA,NA,NA,3.50,10.16,29.85,58.72,0.63,240.99,NA,0.00,NA,NA,NA
2021-01-03 13:00:00,86.00,255.25,16.38,58.45,74.83,28.82,7.11,1.33,103.65,0.34,NA,NA,NA,2.49,4.80,30.30,54.38,0.68,242.54,NA,0.00,NA,NA,NA
2021-01-03 14:00:00,71.17,229.28,11.98,64.74,76.73,27.30,6.15,1.30,116.84,0.26,NA,NA,NA,5.36,6.67,30.62,53.63,0.68,256.00,NA,0.00,NA,NA,NA
2021-01-03 15:00:00,76.93,241.56,8.95,64.38,73.33,27.63,5.71,1.27,129.16,0.31,NA,NA,NA,3.27,6.72,30.59,54.36,0.66,250.60,NA,0.00,NA,NA,NA
2021-01-03 16:00:00,72.06,234.16,6.74,59.56,66.30,27.72,6.28,1.23,135.59,0.12,NA,NA,NA,4.12,5.67,28.34,57.06,0.70,294.18,NA,0.00,NA,NA,NA
2021-01-03 17:00:00,64.18,206.46,5.98,55.86,61.83,27.48,6.03,1.14,109.05,0.05,NA,NA,NA,3.30,4.91,27.17,60.18,0.77,301.24,NA,0.00,NA,NA,NA
2021-01-03 18:00:00,59.05,210.64,7.98,53.48,61.46,31.55,7.09,1.15,69.19,0.14,NA,NA,NA,5.59,7.21,24.78,68.17,0.69,276.50,NA,0.00,NA,NA,NA
2021-01-03 19:00:00,57.02,207.53,12.64,55.36,68.00,30.95,6.28,1.15,56.01,0.11,NA,NA,NA,4.67,5.71,24.16,68.84,0.62,266.13,NA,0.00,NA,NA,NA
2021-01-03 20:00:00,60.97,214.24,17.66,57.98,75.63,29.72,5.51,1.18,43.21,0.18,NA,NA,NA,4.90,5.12,23.87,67.26,0.40,198.19,NA,0.00,NA,NA,NA
2021-01-03 21:00:00,68.93,229.04,20.85,52.00,72.85,29.40,5.05,1.23,38.85,0.04,NA,NA,NA,6.34,6.36,23.54,68.13,0.58,139.27,NA,0.00,NA,NA,NA
2021-01-03 22:00:00,74.93,250.55,24.21,43.50,67.70,29.11,4.98,1.27,31.28,0.17,NA,NA,NA,5.14,10.02,23.62,69.89,0.54,109.92,NA,0.00,NA,NA,NA
2021-01-03 23:00:00,79.94,254.40,27.21,39.60,66.80,28.27,4.86,1.32,56.77,0.12,NA,NA,NA,4.59,3.94,24.50,65.36,0.62,132.21,NA,0.00,NA,NA,NA
2021-01-04 00:00:00,73.08,236.76,26.34,34.85,61.19,27.22,4.98,1.30,67.29,0.03,NA,NA,NA,6.06,4.88,24.62,64.09,0.53,143.49,NA,0.00,NA,NA,NA
2021-01-04 01:00:00,69.03,224.71,29.14,39.11,68.26,27.87,5.02,1.31,19.52,0.20,NA,NA,NA,4.08,10.66,24.40,66.24,0.53,184.32,NA,0.00,NA,NA,NA
2021-01-04 02:00:00,76.91,232.27,30.57,35.02,65.60,27.05,5.00,1.33,14.83,0.18,NA,NA,NA,6.36,3.84,23.70,71.53,0.30,214.00,NA,0.00,NA,NA,NA
2021-01-04 03:00:00,72.04,236.47,28.42,24.93,53.35,28.86,5.57,1.34,26.61,0.21,NA,NA,NA,8.70,6.57,23.51,72.45,0.36,181.95,NA,0.00,NA,NA,NA
2021-01-04 04:00:00,76.94,249.20,29.75,26.10,55.85,26.61,4.83,1.34,23.32,0.30,NA,NA,NA,5.10,6.92,23.10,73.43,0.49,146.88,NA,0.00,NA,NA,NA
2021-01-04 05:00:00,70.08,229.08,29.90,26.44,56.33,26.94,5.30,1.31,34.84,0.15,NA,NA,NA,6.72,5.48,22.84,72.42,0.43,132.04,NA,0.00,NA,NA,NA
2021-01-04 06:00:00,68.02,212.49,34.74,25.26,60.01,26.42,4.95,1.27,12.26,0.27,NA,NA,NA,6.52,2.99,23.23,74.94,0.56,148.22,NA,0.00,NA,NA,NA
2021-01-04 07:00:00,79.90,240.38,45.23,21.99,67.22,28.31,6.64,1.32,4.68,0.14,NA,NA,NA,7.80,6.23,23.29,75.03,0.39,128.14,NA,0.00,NA,NA,NA
2021-01-04 08:00:00,80.99,265.71,53.62,24.37,78.00,27.54,6.21,1.38,8.60,0.23,NA,NA,NA,4.95,4.48,23.53,73.40,0.38,143.33,NA,0.00,NA,NA,NA
2021-01-04 09:00:00,84.96,283.18,52.04,30.20,82.24,26.84,6.26,1.43,21.43,0.32,NA,NA,NA,5.94,4.95,24.79,68.61,0.44,138.47,NA,0.00,NA,NA,NA
2021-01-04 10:00:00,91.94,287.05,52.42,43.78,96.21,30.42,9.94,1.55,44.96,0.40,NA,NA,NA,5.90,6.32,27.84,59.44,0.45,173.74,NA,0.00,NA,NA,NA
2021-01-04 11:00:00,89.03,303.90,48.98,49.09,98.06,36.56,12.18,1.62,78.43,0.43,NA,NA,NA,8.91,10.52,28.53,58.23,0.48,219.65,NA,0.00,NA,NA,NA
2021-01-04 12:00:00,97.91,293.73,45.02,60.06,105.07,41.30,13.54,1.72,67.78,0.32,NA,NA,NA,15.16,13.13,30.06,53.40,0.56,272.64,NA,0.00,NA,NA,NA
2021-01-04 13:00:00,89.10,294.49,33.65,64.74,98.38,44.18,14.24,1.68,97.54,0.26,NA,NA,NA,13.47,12.29,29.39,52.82,0.53,229.98,NA,0.00,NA,NA,NA
2021-01-04 14:00:00,76.24,234.39,35.83,80.52,116.35,39.12,12.73,1.70,56.05,0.36,NA,NA,NA,12.90,14.43,29.35,54.10,0.55,215.29,NA,0.00,NA,NA,NA
2021-01-04 15:00:00,NA,269.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-01-04 16:00:00,79.00,254.98,29.68,85.46,115.12,39.54,14.83,1.64,70.98,0.22,NA,NA,NA,16.53,9.06,29.40,54.62,0.64,274.05,NA,0.00,NA,NA,NA
2021-01-04 17:00:00,75.04,243.75,20.68,65.44,86.11,38.64,13.74,1.57,114.83,0.34,NA,NA,NA,13.79,10.48,26.66,63.82,0.77,295.35,NA,0.00,NA,NA,NA
2021-01-04 18:00:00,81.92,271.64,16.26,73.80,90.06,37.62,12.17,1.53,91.17,0.18,NA,NA,NA,11.86,13.24,25.02,70.28,0.62,241.76,NA,0.00,NA,NA,NA
2021-01-04 19:00:00,86.96,275.33,15.14,68.28,83.42,36.23,10.45,1.51,67.99,0.16,NA,NA,NA,12.75,11.87,24.27,74.00,0.66,287.12,NA,0.00,NA,NA,NA
2021-01-04 20:00:00,81.07,247.91,17.30,63.47,80.77,37.77,10.72,1.52,64.63,0.25,NA,NA,NA,10.60,7.77,24.20,70.16,0.68,270.41,NA,0.00,NA,NA,NA
2021-01-04 21:00:00,76.06,245.53,17.44,61.50,78.94,37.62,9.91,1.50,72.78,0.39,NA,NA,NA,11.56,10.47,24.26,61.10,0.70,281.18,NA,0.00,NA,NA,NA
2021-01-04 22:00:00,73.03,229.99,14.08,57.06,71.14,38.22,9.54,1.43,94.20,0.15,NA,NA,NA,7.42,10.90,23.78,68.50,0.68,249.13,NA,0.00,NA,NA,NA
2021-01-04 23:00:00,64.08,218.67,12.73,54.23,66.96,37.88,8.92,1.33,98.81,0.09,NA,NA,NA,8.62,6.29,23.76,68.48,0.62,256.97,NA,0.00,NA,NA,NA
2021-01-05 00:00:00,65.98,204.82,11.51,42.88,54.40,38.92,9.16,1.25,114.76,0.22,NA,NA,NA,7.72,9.32,23.52,70.20,0.56,214.70,NA,0.00,NA,NA,NA
2021-01-05 01:00:00,67.98,202.08,10.08,34.32,44.41,39.08,8.86,1.19,133.19,0.17,NA,NA,NA,9.54,8.41,23.40,70.05,0.54,227.02,NA,0.00,NA,NA,NA
2021-01-05 02:00:00,63.06,192.72,9.32,26.83,36.16,38.47,8.80,1.12,144.44,0.12,NA,NA,NA,9.40,8.40,23.17,69.41,0.49,209.83,NA,0.00,NA,NA,NA
2021-01-05 03:00:00,63.99,188.62,9.69,23.50,33.18,39.11,8.34,1.05,129.56,0.15,NA,NA,NA,9.78,6.00,22.81,69.54,0.52,181.27,NA,0.00,NA,NA,NA
2021-01-05 04:00:00,61.03,176.33,10.64,24.63,35.28,39.22,8.04,1.02,106.82,0.12,NA,NA,NA,8.84,5.90,22.46,71.66,0.63,250.47,NA,0.00,NA,NA,NA
2021-01-05 05:00:00,59.02,189.54,11.60,25.00,36.60,38.24,7.76,0.98,101.08,0.17,NA,NA,NA,8.40,8.15,22.21,72.87,0.58,219.24,NA,0.00,NA,NA,NA
2021-01-05 06:00:00,61.97,185.46,12.66,30.63,43.30,37.10,7.28,0.97,88.22,0.22,NA,NA,NA,8.48,4.83,22.13,72.16,0.54,199.18,NA,0.00,NA,NA,NA
2021-01-05 07:00:00,60.02,192.61,17.05,39.98,57.04,37.14,7.35,1.00,47.48,0.18,NA,NA,NA,8.77,10.66,22.52,70.90,0.52,158.57,NA,0.00,NA,NA,NA
2021-01-05 08:00:00,66.92,222.97,23.00,41.66,64.67,36.76,7.67,1.03,40.79,0.16,NA,NA,NA,10.08,5.04,22.91,69.74,0.48,180.98,NA,0.00,NA,NA,NA
2021-01-05 09:00:00,77.91,261.00,25.68,42.84,68.52,36.91,7.52,1.11,60.24,0.14,NA,NA,NA,11.54,8.27,24.96,64.35,0.50,220.60,NA,0.00,NA,NA,NA
2021-01-05 10:00:00,NA,NA,22.90,43.05,65.95,36.42,7.63,1.23,75.83,0.18,NA,NA,NA,1.68,4.04,26.86,58.53,0.62,190.63,NA,0.00,NA,NA,NA
2021-01-05 11:00:00,NA,NA,25.15,42.56,67.72,40.44,12.03,1.29,0.11,0.26,NA,NA,NA,2.15,8.27,28.75,56.28,0.62,178.64,NA,0.00,NA,NA,NA
2021-01-05 12:00:00,86.00,278.20,19.98,47.16,67.14,35.14,6.00,1.30,0.13,0.12,NA,NA,NA,2.38,9.54,31.27,51.67,0.70,202.88,NA,0.00,NA,NA,NA
2021-01-05 13:00:00,95.89,299.73,17.06,54.43,71.48,28.44,3.50,1.32,0.25,0.31,NA,NA,NA,1.94,3.02,30.65,54.36,0.74,257.01,NA,0.00,NA,NA,NA
2021-01-05 14:00:00,97.96,297.46,17.68,53.66,71.34,27.36,5.94,NA,NA,0.06,NA,NA,NA,0.48,3.22,30.36,54.25,0.74,265.82,NA,0.00,NA,NA,NA
2021-01-05 15:00:00,98.00,301.84,NA,NA,NA,NA,6.16,NA,114.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-01-05 16:00:00,95.00,300.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-01-05 17:00:00,89.00,302.48,8.42,67.41,75.84,24.70,7.07,1.54,98.80,0.43,NA,NA,NA,2.42,6.45,26.44,64.19,0.73,288.62,NA,0.00,NA,NA,NA
2021-01-05 18:00:00,97.85,326.42,11.15,80.74,91.89,26.42,6.04,1.52,44.76,0.24,NA,NA,NA,4.42,6.98,25.23,68.37,0.60,266.88,NA,0.00,NA,NA,NA
2021-01-05 19:00:00,105.00,321.46,13.57,74.42,87.98,28.74,7.10,1.56,50.45,0.41,NA,NA,NA,3.43,7.12,24.39,71.22,0.60,279.06,NA,0.00,NA,NA,NA
2021-01-05 20:00:00,102.00,326.40,16.74,67.17,83.91,30.44,6.60,1.62,36.14,0.12,NA,NA,NA,5.82,5.38,24.17,70.90,0.56,154.10,NA,0.00,NA,NA,NA
2021-01-05 21:00:00,102.00,330.55,24.46,62.50,86.96,28.10,5.84,1.67,33.98,0.15,NA,NA,NA,0.66,8.41,24.30,70.01,0.62,183.10,NA,0.00,NA,NA,NA
2021-01-05 22:00:00,110.85,335.92,28.80,57.68,86.48,27.85,5.54,1.72,28.60,0.17,NA,NA,NA,4.05,3.90,24.44,69.07,0.54,216.02,NA,0.00,NA,NA,NA
2021-01-05 23:00:00,104.00,327.76,47.53,53.82,101.35,25.85,7.10,1.77,6.41,0.26,NA,NA,NA,1.31,9.50,24.24,71.33,0.50,108.36,NA,0.00,NA,NA,NA
2021-01-06 00:00:00,111.91,357.19,49.26,48.12,97.39,25.31,7.19,1.86,5.02,0.05,NA,NA,NA,5.00,8.82,23.75,73.64,0.24,179.68,NA,0.00,NA,NA,NA
2021-01-06 01:00:00,119.82,368.36,53.82,42.76,96.57,26.04,7.00,1.90,4.73,0.29,NA,NA,NA,2.92,10.90,23.58,74.10,0.32,226.06,NA,0.00,NA,NA,NA
2021-01-06 02:00:00,NA,357.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-01-06 03:00:00,99.00,302.96,39.22,19.74,58.94,27.75,4.90,1.70,71.40,0.09,NA,NA,NA,5.89,2.77,22.59,72.16,0.56,195.89,NA,0.00,NA,NA,NA
2021-01-06 04:00:00,85.00,254.89,31.33,26.56,57.88,28.63,6.07,1.64,52.73,0.45,NA,NA,NA,3.41,6.10,22.06,73.27,0.66,262.83,NA,0.00,NA,NA,NA
2021-01-06 05:00:00,NA,261.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-01-06 06:00:00,80.00,241.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-01-06 07:00:00,88.00,274.45,39.30,28.95,68.25,27.45,5.93,1.47,12.56,0.43,NA,NA,NA,1.76,3.95,21.42,69.42,0.69,193.97,NA,0.00,NA,NA,NA
2021-01-06 08:00:00,95.00,310.75,50.61,31.33,81.96,27.46,6.95,1.50,9.75,0.19,NA,NA,NA,3.49,8.75,22.70,66.99,0.60,205.74,NA,0.00,NA,NA,NA
2021-01-06 09:00:00,106.00,339.47,43.88,45.54,89.42,27.75,3.43,1.63,54.50,0.13,NA,NA,NA,3.76,5.96,25.46,61.04,0.59,254.48,NA,0.00,NA,NA,NA
2021-01-06 10:00:00,118.89,348.62,35.81,44.63,80.43,29.60,3.33,1.66,81.58,0.26,NA,NA,NA,3.36,4.32,26.86,58.68,0.71,205.22,NA,0.00,NA,NA,NA
2021-01-06 11:00:00,98.00,292.69,28.38,37.59,65.97,26.89,NA,1.60,130.06,0.14,NA,NA,NA,3.50,11.04,29.33,54.61,0.73,194.11,NA,0.00,NA,NA,NA
2021-01-06 12:00:00,82.35,247.62,23.74,44.22,67.97,28.67,9.54,1.58,163.59,0.38,NA,NA,NA,2.44,3.94,30.89,51.46,0.67,186.69,NA,0.00,NA,NA,NA
