Timestamp,Predicted_PM2.5,Predicted_PM10,Predicted_SO2,Predicted_CO,Predicted_Ozone,Predicted_AT
01-01-2028,20.04928229,59.84448066,8.360763192,0.262923632,10.67847122,27.04396386
02-01-2028,20.07545373,59.652326,8.359621293,0.262831264,10.67871649,27.03698337
03-01-2028,20.12665258,59.72560672,8.359810803,0.2629232,10.67892317,27.04729858
04-01-2028,20.10616529,59.75661687,8.360321784,0.262831264,10.67976479,27.05102077
05-01-2028,20.04260229,59.76809495,8.359810803,0.262831264,10.67976504,27.05702081
06-01-2028,20.07180271,59.66192105,8.358446704,0.262799202,10.67826732,27.06312552
07-01-2028,20.02319592,59.67891831,8.357151244,0.262740398,10.67911823,27.05779938
08-01-2028,19.98845817,59.46369756,8.360902383,0.262832071,10.67900709,27.05557938
09-01-2028,20.04928229,59.64159831,8.359810803,0.262806821,10.67953823,27.06312552
10-01-2028,20.05370067,59.72926576,8.359810803,0.262826229,10.67936489,27.06312552
11-01-2028,20.0532089,59.65486063,8.359810803,0.262831264,10.67897978,27.05644725
12-01-2028,20.0532089,59.65486063,8.359810803,0.262831264,10.67897978,27.05644725
13-01-2028,20.0532089,59.65486063,8.359810803,0.262831264,10.67897978,27.05644725
14-01-2028,20.0532089,59.65486063,8.359810803,0.262831264,10.67897978,27.05644725
15-01-2028,20.0532089,59.65486063,8.359810803,0.262831264,10.67897978,27.05644725
16-01-2028,20.0532089,59.65486063,8.359810803,0.262831264,10.67897978,27.05644725
17-01-2028,20.0532089,59.65486063,8.359810803,0.262831264,10.67897978,27.05644725
18-01-2028,20.0532089,59.65486063,8.359810803,0.262831264,10.67897978,27.05644725
19-01-2028,20.0532089,59.65486063,8.359810803,0.262831264,10.67897978,27.05644725
20-01-2028,20.0532089,59.65486063,8.359810803,0.262831264,10.67897978,27.05644725
21-01-2028,20.0532089,59.65486063,8.359810803,0.262831264,10.67897978,27.05644725
22-01-2028,20.0532089,59.65486063,8.359810803,0.262831264,10.67897978,27.05644725
23-01-2028,20.0532089,59.65486063,8.359810803,0.262831264,10.67897978,27.05644725
24-01-2028,20.0532089,59.65486063,8.359810803,0.262831264,10.67897978,27.05644725
25-01-2028,20.0532089,59.65486063,8.359810803,0.262831264,10.67897978,27.05644725
26-01-2028,20.0532089,59.65486063,8.359810803,0.262831264,10.67897978,27.05644725
27-01-2028,20.0532089,59.65486063,8.359810803,0.262831264,10.67897978,27.05644725
28-01-2028,20.0532089,59.65486063,8.359810803,0.262831264,10.67897978,27.05644725
29-01-2028,20.0532089,59.65486063,8.359810803,0.262831264,10.67897978,27.05644725
30-01-2028,20.0532089,59.65486063,8.359810803,0.262831264,10.67897978,27.05644725
31-01-2028,20.0532089,59.65486063,8.359810803,0.262831264,10.67897978,27.05644725
01-02-2028,20.06880148,59.86073736,8.360470111,0.262998151,10.67873918,27.04161828
02-02-2028,20.04260229,59.59613583,8.359621293,0.262747881,10.67892215,27.03511867
03-02-2028,20.03619054,59.56318624,8.359810803,0.26276075,10.67912251,27.04375118
04-02-2028,20.12757852,59.80048537,8.360545285,0.262871056,10.67897716,27.05187446
05-02-2028,20.08259822,59.8157471,8.36140931,0.262875214,10.67954105,27.05291059
06-02-2028,20.07180271,59.67550362,8.359057624,0.262806821,10.67833477,27.06312552
07-02-2028,20.02425987,59.72574202,8.357275195,0.262741798,10.67874563,27.05639537
08-02-2028,19.98845817,59.46276202,8.360663145,0.262831264,10.67878437,27.05557938
09-02-2028,20.04711522,59.60874282,8.358855907,0.262762388,10.67898449,27.06312552
10-02-2028,20.09656282,59.79246521,8.359810803,0.262826229,10.67864904,27.06312552
11-02-2028,20.0532089,59.65486063,8.359810803,0.262831264,10.67897978,27.05644725
12-02-2028,20.0532089,59.65486063,8.359810803,0.262831264,10.67897978,27.05644725
13-02-2028,20.0532089,59.65486063,8.359810803,0.262831264,10.67897978,27.05644725
14-02-2028,20.0532089,59.65486063,8.359810803,0.262831264,10.67897978,27.05644725
15-02-2028,20.0532089,59.65486063,8.359810803,0.262831264,10.67897978,27.05644725
16-02-2028,20.0532089,59.65486063,8.359810803,0.262831264,10.67897978,27.05644725
17-02-2028,20.0532089,59.65486063,8.359810803,0.262831264,10.67897978,27.05644725
18-02-2028,20.0532089,59.65486063,8.359810803,0.262831264,10.67897978,27.05644725
19-02-2028,20.0532089,59.65486063,8.359810803,0.262831264,10.67897978,27.05644725
20-02-2028,20.0532089,59.65486063,8.359810803,0.262831264,10.67897978,27.05644725
21-02-2028,20.0532089,59.65486063,8.359810803,0.262831264,10.67897978,27.05644725
22-02-2028,20.0532089,59.65486063,8.359810803,0.262831264,10.67897978,27.05644725
23-02-2028,20.0532089,59.65486063,8.359810803,0.262831264,10.67897978,27.05644725
24-02-2028,20.0532089,59.65486063,8.359810803,0.262831264,10.67897978,27.05644725
25-02-2028,20.0532089,59.65486063,8.359810803,0.262831264,10.67897978,27.05644725
26-02-2028,20.0532089,59.65486063,8.359810803,0.262831264,10.67897978,27.05644725
27-02-2028,20.0532089,59.65486063,8.359810803,0.262831264,10.67897978,27.05644725
28-02-2028,20.0532089,59.65486063,8.359810803,0.262831264,10.67897978,27.05644725
29-02-2028,20.0532089,59.65486063,8.359810803,0.262831264,10.67897978,27.05644725
01-03-2028,20.08010646,59.81332921,8.358894316,0.262930508,10.67873114,27.03938402
02-03-2028,20.1323863,59.80267188,8.358637781,0.262926981,10.67873918,27.04383616
03-03-2028,19.99356148,59.51837055,8.359810803,0.262608138,10.67812137,27.0377887
04-03-2028,20.09690028,59.7040978,8.362223961,0.262946218,10.67973318,27.05109887
05-03-2028,20.07180271,59.81581899,8.36052655,0.262831326,10.68028178,27.05408378
06-03-2028,20.08557618,59.74197045,8.359810803,0.262831264,10.67849823,27.06312552
07-03-2028,20.02335009,59.79229639,8.357587119,0.262751934,10.67937698,27.0597136
08-03-2028,19.98845817,59.46276202,8.360575532,0.262831326,10.67839194,27.05557938
09-03-2028,20.05823516,59.61896316,8.359810803,0.262831326,10.67858745,27.06312552
10-03-2028,20.02365627,59.65429212,8.359810803,0.262826229,10.67892417,27.06312552
11-03-2028,20.0532089,59.65486063,8.359810803,0.262831264,10.67897978,27.05644725
12-03-2028,20.0532089,59.65486063,8.359810803,0.262831264,10.67897978,27.05644725
13-03-2028,20.0532089,59.65486063,8.359810803,0.262831264,10.67897978,27.05644725
14-03-2028,20.0532089,59.65486063,8.359810803,0.262831264,10.67897978,27.05644725
15-03-2028,20.0532089,59.65486063,8.359810803,0.262831264,10.67897978,27.05644725
16-03-2028,20.0532089,59.65486063,8.359810803,0.262831264,10.67897978,27.05644725
17-03-2028,20.0532089,59.65486063,8.359810803,0.262831264,10.67897978,27.05644725
18-03-2028,20.0532089,59.65486063,8.359810803,0.262831264,10.67897978,27.05644725
19-03-2028,20.0532089,59.65486063,8.359810803,0.262831264,10.67897978,27.05644725
20-03-2028,20.0532089,59.65486063,8.359810803,0.262831264,10.67897978,27.05644725
21-03-2028,20.0532089,59.65486063,8.359810803,0.262831264,10.67897978,27.05644725
22-03-2028,20.0532089,59.65486063,8.359810803,0.262831264,10.67897978,27.05644725
23-03-2028,20.0532089,59.65486063,8.359810803,0.262831264,10.67897978,27.05644725
24-03-2028,20.0532089,59.65486063,8.359810803,0.262831264,10.67897978,27.05644725
25-03-2028,20.0532089,59.65486063,8.359810803,0.262831264,10.67897978,27.05644725
26-03-2028,20.0532089,59.65486063,8.359810803,0.262831264,10.67897978,27.05644725
27-03-2028,20.0532089,59.65486063,8.359810803,0.262831264,10.67897978,27.05644725
28-03-2028,20.0532089,59.65486063,8.359810803,0.262831264,10.67897978,27.05644725
29-03-2028,20.0532089,59.65486063,8.359810803,0.262831264,10.67897978,27.05644725
30-03-2028,20.0532089,59.65486063,8.359810803,0.262831264,10.67897978,27.05644725
31-03-2028,20.0532089,59.65486063,8.359810803,0.262831264,10.67897978,27.05644725
01-04-2028,20.04928229,59.82271237,8.359810803,0.262946984,10.6785503,27.0371567
02-04-2028,20.1218558,59.81461094,8.359823333,0.262946984,10.67812137,27.0455294
03-04-2028,19.99695645,59.5235639,8.359810803,0.262711102,10.67833421,27.03405017
04-04-2028,20.06038293,59.58003651,8.358918281,0.262806821,10.67946165,27.05157443
05-04-2028,20.07180271,59.69077918,8.36052655,0.262831689,10.67997271,27.05707843
06-04-2028,20.08666628,59.76809495,8.360470111,0.262831689,10.67897271,27.06312552
07-04-2028,20.0108741,59.71500901,8.357719839,0.262747897,10.67892317,27.05983461
08-04-2028,19.98845817,59.46276202,8.360710419,0.262831689,10.67892317,27.05557938
09-04-2028,20.05817747,59.61107823,8.359810803,0.262831326,10.67936489,27.06312552
10-04-2028,19.99431354,59.56318624,8.359810803,0.262826229,10.67849823,27.06312552
11-04-2028,20.0532089,59.65486063,8.359810803,0.262831326,10.67897978,27.05644725
12-04-2028,20.0532089,59.65486063,8.359810803,0.262831326,10.67897978,27.05644725
13-04-2028,20.0532089,59.65486063,8.359810803,0.262831326,10.67897978,27.05644725
14-04-2028,20.0532089,59.65486063,8.359810803,0.262831326,10.67897978,27.05644725
15-04-2028,20.0532089,59.65486063,8.359810803,0.262831326,10.67897978,27.05644725
16-04-2028,20.0532089,59.65486063,8.359810803,0.262831326,10.67897978,27.05644725
17-04-2028,20.0532089,59.65486063,8.359810803,0.262831326,10.67897978,27.05644725
18-04-2028,20.0532089,59.65486063,8.359810803,0.262831326,10.67897978,27.05644725
19-04-2028,20.0532089,59.65486063,8.359810803,0.262831326,10.67897978,27.05644725
20-04-2028,20.0532089,59.65486063,8.359810803,0.262831326,10.67897978,27.05644725
21-04-2028,20.0532089,59.65486063,8.359810803,0.262831326,10.67897978,27.05644725
22-04-2028,20.0532089,59.65486063,8.359810803,0.262831326,10.67897978,27.05644725
23-04-2028,20.0532089,59.65486063,8.359810803,0.262831326,10.67897978,27.05644725
24-04-2028,20.0532089,59.65486063,8.359810803,0.262831326,10.67897978,27.05644725
25-04-2028,20.0532089,59.65486063,8.359810803,0.262831326,10.67897978,27.05644725
26-04-2028,20.0532089,59.65486063,8.359810803,0.262831326,10.67897978,27.05644725
27-04-2028,20.0532089,59.65486063,8.359810803,0.262831326,10.67897978,27.05644725
28-04-2028,20.0532089,59.65486063,8.359810803,0.262831326,10.67897978,27.05644725
29-04-2028,20.0532089,59.65486063,8.359810803,0.262831326,10.67897978,27.05644725
30-04-2028,20.0532089,59.65486063,8.359810803,0.262831326,10.67897978,27.05644725
01-05-2028,20.04928229,59.87227823,8.359810803,0.262946984,10.6785503,27.03511867
02-05-2028,20.08557618,59.75983501,8.362222116,0.262826229,10.67847122,27.04576939
03-05-2028,20.08215853,59.66192105,8.359810803,0.26291928,10.67892317,27.03871278
04-05-2028,20.10616529,59.68515665,8.360447582,0.262826229,10.67912468,27.05271638
05-05-2028,20.05828783,59.64669563,8.359737397,0.262825582,10.67904825,27.05983461
06-05-2028,20.06038293,59.65813019,8.359810803,0.262825582,10.67909794,27.06312552
