Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2022-01-02 11:00:00,43.55,133.30,16.86,36.46,53.32,26.87,10.80,0.46,30.47,9.96,NA,NA,NA,19.91,46.16,30.42,55.99,1.52,204.91,NA,0.00,502.73,NA,NA
2022-01-02 12:00:00,43.45,131.30,12.46,38.35,50.80,26.39,10.54,0.45,55.80,9.83,NA,NA,NA,18.05,43.89,30.94,54.18,1.71,190.58,NA,0.00,548.09,NA,NA
2022-01-02 13:00:00,43.56,132.70,10.79,29.76,40.56,26.38,10.38,0.34,63.96,9.32,NA,NA,NA,16.69,39.08,32.05,50.21,1.91,152.56,NA,0.00,527.79,NA,NA
2022-01-02 14:00:00,38.77,109.20,9.92,29.44,39.38,26.41,7.50,0.38,80.20,8.16,NA,NA,NA,15.31,36.60,31.62,51.69,3.32,229.34,NA,0.00,387.54,NA,NA
2022-01-02 15:00:00,40.75,115.17,10.90,37.99,48.87,28.11,4.68,0.38,90.76,8.04,NA,NA,NA,15.00,34.91,30.43,57.04,3.92,293.71,NA,0.00,351.29,NA,NA
2022-01-02 16:00:00,43.35,111.90,12.58,41.88,54.46,29.10,3.22,0.37,65.19,7.10,NA,NA,NA,14.30,34.17,29.56,61.93,3.23,308.96,NA,0.00,178.55,NA,NA
2022-01-02 17:00:00,39.52,106.74,13.51,49.62,63.12,27.52,2.65,0.41,56.14,6.70,NA,NA,NA,14.40,35.69,28.76,62.92,2.96,314.04,NA,0.00,49.17,NA,NA
2022-01-02 18:00:00,41.03,108.00,14.58,73.57,88.15,25.42,1.88,0.55,34.76,6.61,NA,NA,NA,16.91,39.75,27.89,62.77,2.02,308.92,NA,0.00,NA,NA,NA
2022-01-02 19:00:00,40.45,121.56,16.58,83.61,100.20,24.20,2.95,0.66,21.96,7.39,NA,NA,NA,19.48,42.11,27.48,62.16,1.64,310.07,NA,0.00,NA,NA,NA
2022-01-02 20:00:00,44.72,138.45,27.86,98.40,126.26,25.46,2.94,0.98,6.11,8.57,NA,NA,NA,19.91,45.16,26.86,66.48,0.98,311.10,NA,0.00,NA,NA,NA
2022-01-02 21:00:00,51.54,151.20,52.87,88.86,141.74,26.24,3.09,1.25,3.09,9.27,NA,NA,NA,20.91,47.16,25.81,71.33,0.58,261.59,NA,0.00,NA,NA,NA
2022-01-02 22:00:00,51.96,166.60,81.72,78.41,160.28,25.60,3.68,1.54,4.42,10.03,NA,NA,NA,22.46,50.96,24.93,75.54,0.47,219.02,NA,0.00,NA,NA,NA
2022-01-02 23:00:00,67.02,222.55,215.21,64.54,279.82,21.94,7.16,2.39,6.48,10.69,NA,NA,NA,24.12,54.94,24.35,78.95,0.43,229.99,NA,0.00,NA,NA,NA
2022-01-03 00:00:00,75.32,282.83,357.79,57.05,374.50,16.66,11.87,2.92,7.79,11.71,NA,NA,NA,25.18,56.78,23.91,81.73,0.48,200.00,NA,0.00,NA,NA,NA
2022-01-03 01:00:00,70.04,323.20,216.77,63.52,280.28,17.92,8.42,2.11,7.33,12.60,NA,NA,NA,26.36,58.98,23.82,80.63,0.60,262.76,NA,0.00,NA,NA,NA
2022-01-03 02:00:00,65.28,226.45,149.28,62.62,211.90,20.44,6.12,1.45,5.83,12.83,NA,NA,NA,26.68,57.40,23.56,80.46,0.43,225.44,NA,0.00,NA,NA,NA
2022-01-03 03:00:00,56.38,188.45,128.17,53.57,181.71,21.75,6.50,1.21,6.32,13.14,NA,NA,NA,26.95,58.84,23.24,81.80,0.69,190.72,NA,0.00,NA,NA,NA
2022-01-03 04:00:00,49.90,159.50,54.81,53.19,108.00,22.56,4.88,0.85,6.18,12.77,NA,NA,NA,27.46,58.34,23.14,81.12,0.60,171.32,NA,0.00,NA,NA,NA
2022-01-03 05:00:00,44.93,149.92,51.04,53.96,104.99,22.02,4.71,0.67,6.61,12.36,NA,NA,NA,27.17,58.21,23.48,79.62,0.85,146.40,NA,0.00,NA,NA,NA
2022-01-03 06:00:00,41.45,132.85,43.48,52.34,95.83,21.85,4.04,0.66,6.16,11.64,NA,NA,NA,26.58,59.88,23.39,79.65,0.82,150.70,NA,0.00,NA,NA,NA
2022-01-03 07:00:00,43.62,163.15,68.43,55.31,123.70,21.50,5.00,0.82,5.49,11.10,NA,NA,NA,25.64,58.30,23.38,80.88,1.44,136.88,NA,0.00,21.65,NA,NA
2022-01-03 08:00:00,51.65,184.00,59.53,54.70,114.22,23.04,6.05,0.77,6.98,11.43,NA,NA,NA,25.02,55.34,24.66,77.28,1.03,133.64,NA,0.00,110.46,NA,NA
2022-01-03 09:00:00,49.28,164.45,38.98,49.68,88.65,23.19,10.32,0.66,9.48,11.02,NA,NA,NA,25.36,53.75,26.55,68.48,1.61,121.84,NA,0.00,220.45,NA,NA
2022-01-03 10:00:00,45.60,155.90,28.79,50.36,79.15,22.17,15.57,0.57,14.73,10.76,NA,NA,NA,22.25,48.60,28.12,61.57,2.19,116.87,NA,0.00,368.76,NA,NA
2022-01-03 11:00:00,42.83,138.06,16.78,39.49,56.26,20.00,13.46,0.35,28.96,10.18,NA,NA,NA,19.33,44.21,29.62,53.02,2.41,109.48,NA,0.00,432.20,NA,NA
2022-01-03 12:00:00,38.00,152.85,11.02,33.41,44.44,19.88,16.75,0.29,45.21,9.04,NA,NA,NA,16.32,38.22,31.38,48.39,1.37,177.33,NA,0.00,518.13,NA,NA
2022-01-03 13:00:00,34.38,132.20,7.88,21.84,29.72,19.15,13.85,0.18,54.16,8.27,NA,NA,NA,15.01,35.98,31.44,45.44,1.66,191.57,NA,0.00,321.48,NA,NA
2022-01-03 14:00:00,32.55,79.71,8.03,33.44,41.47,22.15,7.64,0.38,91.20,7.93,NA,NA,NA,13.65,33.22,30.80,52.04,3.36,280.20,NA,0.00,375.62,NA,NA
2022-01-03 15:00:00,40.72,119.00,9.18,43.31,52.50,23.41,7.05,0.40,93.42,11.18,NA,NA,NA,13.93,34.22,30.61,52.82,3.75,289.02,NA,0.00,353.58,NA,NA
2022-01-03 16:00:00,45.97,124.10,9.79,46.82,56.61,23.33,5.96,0.40,91.19,11.60,NA,NA,NA,13.21,33.12,29.57,55.86,3.66,294.86,NA,0.00,203.78,NA,NA
2022-01-03 17:00:00,42.40,111.44,10.25,56.58,66.84,23.63,4.22,0.48,86.66,11.42,NA,NA,NA,15.35,33.96,28.54,62.16,2.76,302.58,NA,0.00,52.72,NA,NA
2022-01-03 18:00:00,43.10,117.84,14.42,79.78,94.20,24.83,3.50,0.63,66.78,10.46,NA,NA,NA,15.56,37.45,27.12,72.25,2.03,306.11,NA,0.00,0.22,NA,NA
2022-01-03 19:00:00,47.03,140.40,20.59,102.44,123.02,23.96,4.06,0.82,37.31,10.04,NA,NA,NA,17.41,40.36,26.72,71.51,1.48,308.30,NA,0.00,NA,NA,NA
2022-01-03 20:00:00,48.52,147.39,24.08,90.75,114.82,23.49,3.61,1.01,15.64,10.04,NA,NA,NA,19.44,43.09,25.66,73.78,0.46,215.26,NA,0.00,NA,NA,NA
2022-01-03 21:00:00,54.17,179.45,52.96,100.36,153.33,22.85,3.36,1.59,2.72,10.51,NA,NA,NA,21.32,46.46,24.48,79.24,0.39,210.95,NA,0.00,NA,NA,NA
2022-01-03 22:00:00,82.77,269.15,296.19,93.44,389.59,15.94,9.56,2.78,3.48,11.67,NA,NA,NA,23.37,50.54,24.46,80.43,0.45,178.06,NA,0.00,NA,NA,NA
2022-01-03 23:00:00,94.15,361.35,337.65,86.26,396.72,14.74,10.22,3.13,1.93,13.21,NA,NA,NA,26.60,53.96,24.05,81.59,0.36,187.38,NA,0.00,NA,NA,NA
2022-01-04 00:00:00,93.30,450.40,279.50,82.87,365.77,16.59,13.68,2.95,3.62,15.84,NA,NA,NA,29.54,59.52,24.28,79.22,0.42,175.24,NA,0.00,NA,NA,NA
2022-01-04 01:00:00,102.00,311.50,231.18,86.51,317.67,16.04,9.38,2.52,1.98,16.73,NA,NA,NA,31.24,61.09,23.96,79.39,0.75,159.86,NA,0.00,NA,NA,NA
2022-01-04 02:00:00,NA,405.15,175.15,74.09,249.24,18.15,7.91,2.00,3.02,16.92,NA,NA,NA,38.17,63.57,23.37,80.53,0.49,188.34,NA,0.00,NA,NA,NA
2022-01-04 03:00:00,NA,304.15,138.45,65.97,204.27,19.88,6.83,1.70,3.82,16.31,NA,NA,NA,50.37,67.32,22.91,82.42,0.63,184.20,NA,0.00,NA,NA,NA
2022-01-04 04:00:00,NA,229.00,136.37,58.56,194.94,18.22,7.49,1.60,2.05,16.46,NA,NA,NA,50.12,67.10,22.76,83.29,0.57,158.93,NA,0.00,NA,NA,NA
2022-01-04 05:00:00,NA,245.10,135.06,53.16,188.15,18.23,7.96,1.28,3.55,15.69,NA,NA,NA,47.49,64.32,22.83,84.00,0.50,157.39,NA,0.00,NA,NA,NA
2022-01-04 06:00:00,NA,217.50,149.76,73.37,223.04,14.60,8.19,1.48,4.08,15.30,NA,NA,NA,44.40,64.09,22.63,84.74,0.68,147.13,NA,0.00,NA,NA,NA
2022-01-04 07:00:00,NA,227.20,80.25,68.11,148.37,20.36,6.55,1.16,4.91,14.78,NA,NA,NA,41.76,64.18,22.77,83.40,0.91,147.00,NA,0.00,6.77,NA,NA
2022-01-04 08:00:00,NA,217.40,61.06,63.11,124.17,21.59,6.12,0.93,3.65,14.59,NA,NA,NA,37.48,60.30,24.00,80.76,1.51,122.16,NA,0.00,101.94,NA,NA
2022-01-04 09:00:00,NA,200.55,49.67,58.04,107.72,27.16,7.25,0.86,4.86,14.35,NA,NA,NA,33.68,55.99,26.68,71.69,1.06,120.79,NA,0.00,213.47,NA,NA
2022-01-04 10:00:00,NA,181.00,32.49,41.85,74.33,40.79,10.53,0.58,3.84,13.92,NA,NA,NA,31.93,54.06,29.01,61.10,1.50,137.14,NA,0.00,402.26,NA,NA
2022-01-04 11:00:00,NA,139.03,20.22,40.10,60.32,58.69,12.21,0.47,17.41,12.49,NA,NA,NA,28.19,52.03,30.26,53.63,1.99,140.42,NA,0.00,495.16,NA,NA
2022-01-04 12:00:00,NA,146.40,14.22,46.04,60.26,64.15,13.92,0.40,29.29,11.06,NA,NA,NA,24.40,45.59,31.83,48.46,1.61,222.17,NA,0.00,447.82,NA,NA
2022-01-04 13:00:00,NA,141.38,10.01,32.65,42.65,56.41,17.36,0.24,50.88,9.83,NA,NA,NA,21.17,41.29,32.09,42.13,2.74,212.20,NA,0.00,590.21,NA,NA
2022-01-04 14:00:00,NA,96.79,8.18,38.60,46.78,61.32,10.00,0.50,92.99,9.60,NA,NA,NA,17.12,36.57,31.30,52.11,3.70,268.17,NA,0.00,480.68,NA,NA
2022-01-04 15:00:00,NA,141.53,9.70,47.36,57.07,60.03,7.80,0.53,107.28,12.48,NA,NA,NA,17.26,36.38,30.56,57.35,2.92,283.91,NA,0.00,345.30,NA,NA
2022-01-04 16:00:00,NA,148.46,11.42,49.10,60.52,52.98,6.58,0.56,109.10,13.61,NA,NA,NA,17.98,36.02,29.78,60.20,2.86,278.03,NA,0.00,186.01,NA,NA
2022-01-04 17:00:00,NA,148.85,12.20,62.54,74.74,45.88,5.56,0.57,102.30,16.20,NA,NA,NA,17.70,35.72,28.42,63.44,3.29,309.03,NA,0.00,44.90,NA,NA
2022-01-04 18:00:00,NA,143.90,13.71,73.13,86.83,44.95,5.43,0.67,91.35,14.81,NA,NA,NA,18.26,38.26,27.53,70.35,2.30,311.77,NA,0.00,0.08,NA,NA
2022-01-04 19:00:00,NA,148.08,15.46,74.49,89.94,41.73,4.74,0.69,70.04,13.46,NA,NA,NA,20.32,40.91,27.23,70.80,2.02,311.56,NA,0.00,NA,NA,NA
2022-01-04 20:00:00,NA,145.81,19.71,73.35,93.07,38.76,4.37,0.87,27.26,12.33,NA,NA,NA,20.31,42.32,26.18,75.18,0.66,229.01,NA,0.00,NA,NA,NA
2022-01-04 21:00:00,NA,154.35,30.82,74.36,105.19,37.40,4.62,1.10,6.04,11.71,NA,NA,NA,21.65,44.50,25.42,79.27,0.48,267.08,NA,0.00,NA,NA,NA
2022-01-04 22:00:00,NA,170.40,68.99,91.52,160.59,34.24,5.62,1.50,4.89,11.82,NA,NA,NA,22.17,48.46,24.85,81.94,0.43,190.76,NA,0.00,NA,NA,NA
2022-01-04 23:00:00,NA,254.33,208.29,72.66,280.92,29.56,9.26,2.24,4.84,12.06,NA,NA,NA,23.84,49.06,24.45,83.38,0.40,160.08,NA,0.00,NA,NA,NA
2022-01-05 00:00:00,NA,406.25,178.78,65.27,244.04,30.93,8.70,1.88,5.21,13.07,NA,NA,NA,26.36,53.73,24.13,84.15,0.45,275.08,NA,0.00,NA,NA,NA
2022-01-05 01:00:00,NA,277.40,219.44,72.58,291.99,27.42,10.53,2.08,5.01,13.77,NA,NA,NA,27.16,56.05,24.26,82.59,0.45,149.50,NA,0.00,NA,NA,NA
2022-01-05 02:00:00,NA,313.64,225.40,61.38,286.72,27.72,11.42,1.96,4.09,15.05,NA,NA,NA,29.28,55.14,23.88,85.56,0.48,193.44,NA,0.00,NA,NA,NA
2022-01-05 03:00:00,NA,275.54,243.99,56.30,300.42,25.76,11.33,1.84,4.84,15.55,NA,NA,NA,30.23,57.34,23.46,87.86,0.49,226.01,NA,0.00,NA,NA,NA
2022-01-05 04:00:00,NA,255.65,308.56,40.78,349.26,26.05,15.33,2.18,5.26,16.37,NA,NA,NA,31.52,57.77,23.01,89.74,0.54,182.74,NA,0.00,NA,NA,NA
2022-01-05 05:00:00,NA,258.25,201.82,37.65,239.46,27.44,12.95,1.89,2.52,16.21,NA,NA,NA,48.36,64.16,22.82,90.00,0.59,171.28,NA,0.00,NA,NA,NA
2022-01-05 06:00:00,NA,249.68,274.76,28.34,303.21,24.80,13.63,2.52,4.53,16.25,NA,NA,NA,58.49,71.38,22.70,90.42,0.49,165.86,NA,0.00,NA,NA,NA
2022-01-05 07:00:00,NA,308.15,306.45,28.49,334.92,25.14,16.66,2.50,4.47,16.48,NA,NA,NA,58.70,71.28,22.59,90.84,0.55,138.89,NA,0.00,12.12,NA,NA
2022-01-05 08:00:00,NA,306.00,199.58,72.16,271.74,30.16,17.95,1.83,3.18,16.80,NA,NA,NA,55.64,70.98,24.39,85.11,0.70,126.10,NA,0.00,95.95,NA,NA
2022-01-05 09:00:00,NA,294.14,86.61,83.48,170.07,32.79,20.36,1.12,5.69,16.45,NA,NA,NA,51.55,65.92,25.91,74.82,1.57,129.72,NA,0.00,193.95,NA,NA
2022-01-05 10:00:00,NA,223.38,52.38,57.56,109.93,32.97,19.02,0.94,9.13,15.44,NA,NA,NA,43.02,59.49,27.72,67.66,1.50,117.63,NA,0.00,332.94,NA,NA
2022-01-05 11:00:00,NA,216.93,29.86,56.72,86.57,58.91,14.84,0.67,20.06,14.80,NA,NA,NA,36.99,54.50,29.08,62.27,1.50,145.39,NA,0.00,406.21,NA,NA
2022-01-05 12:00:00,NA,193.43,18.42,58.64,77.06,80.37,12.46,0.52,35.06,13.76,NA,NA,NA,31.82,48.90,30.26,53.39,1.88,216.23,NA,0.00,505.99,NA,NA
2022-01-05 13:00:00,NA,155.96,9.41,28.89,38.29,75.94,16.28,0.39,60.18,12.12,NA,NA,NA,26.39,43.65,30.96,46.54,2.52,224.64,NA,0.00,547.78,NA,NA
2022-01-05 14:00:00,NA,134.75,12.12,52.14,64.26,91.16,14.18,0.66,83.69,13.95,NA,NA,NA,20.74,37.86,29.38,65.86,3.21,273.36,NA,0.00,435.80,NA,NA
2022-01-05 15:00:00,NA,170.97,14.39,48.19,62.59,73.62,13.16,0.61,99.48,19.69,NA,NA,NA,20.11,35.26,28.77,67.22,3.56,291.18,NA,0.00,313.04,NA,NA
2022-01-05 16:00:00,NA,172.07,15.27,42.59,57.86,64.27,12.99,0.56,102.08,18.93,NA,NA,NA,19.02,35.08,28.26,68.10,3.38,290.99,NA,0.00,181.79,NA,NA
2022-01-05 17:00:00,NA,160.83,17.01,49.58,66.59,61.78,13.90,0.60,95.47,17.26,NA,NA,NA,18.40,36.75,27.44,72.06,2.60,297.43,NA,0.00,46.28,NA,NA
2022-01-05 18:00:00,NA,180.25,19.55,63.14,82.69,60.02,13.06,0.65,43.69,15.05,NA,NA,NA,18.63,38.17,26.48,79.93,2.08,301.67,NA,0.00,0.16,NA,NA
2022-01-05 19:00:00,NA,155.10,23.86,54.30,78.15,55.03,13.22,0.62,37.14,13.34,NA,NA,NA,19.51,42.41,25.97,82.54,1.89,312.74,NA,0.00,NA,NA,NA
2022-01-05 20:00:00,NA,137.26,27.06,58.70,85.74,48.37,13.09,0.65,28.97,11.90,NA,NA,NA,20.00,42.28,25.65,82.69,1.76,309.38,NA,0.00,NA,NA,NA
2022-01-05 21:00:00,NA,127.22,31.60,55.51,87.12,44.45,13.57,0.66,22.27,10.71,NA,NA,NA,19.81,45.12,25.34,83.43,1.20,304.20,NA,0.00,NA,NA,NA
2022-01-05 22:00:00,NA,127.70,39.02,64.00,103.03,43.95,14.72,0.75,15.75,10.30,NA,NA,NA,20.72,45.22,25.04,84.20,0.83,226.16,NA,0.00,NA,NA,NA
2022-01-05 23:00:00,NA,141.56,36.25,51.82,88.07,42.86,15.26,0.67,19.65,9.96,NA,NA,NA,22.34,48.02,24.63,85.79,0.74,208.99,NA,0.00,NA,NA,NA
2022-01-06 00:00:00,NA,133.87,38.77,47.78,86.54,41.50,15.17,0.64,14.08,9.54,NA,NA,NA,22.46,49.07,24.21,87.48,0.60,205.85,NA,0.00,NA,NA,NA
2022-01-06 01:00:00,NA,130.30,73.94,51.86,125.81,39.35,15.12,0.91,4.62,9.72,NA,NA,NA,25.83,50.35,23.51,89.20,0.72,172.08,NA,0.00,NA,NA,NA
2022-01-06 02:00:00,NA,174.80,56.99,50.03,107.02,38.38,15.86,0.77,4.49,10.89,NA,NA,NA,31.80,53.96,23.04,90.83,0.50,238.25,NA,0.00,NA,NA,NA
2022-01-06 03:00:00,NA,147.40,72.74,45.04,117.79,36.24,15.78,0.78,5.25,10.82,NA,NA,NA,31.74,55.64,23.06,91.76,0.68,275.36,NA,0.00,NA,NA,NA
2022-01-06 04:00:00,NA,161.88,62.86,42.72,105.57,36.28,17.55,0.53,12.83,11.22,NA,NA,NA,31.49,55.78,23.74,87.70,1.22,296.35,NA,0.00,NA,NA,NA
2022-01-06 05:00:00,NA,116.86,47.94,35.37,83.31,34.20,17.60,0.44,11.44,10.68,NA,NA,NA,29.45,53.62,23.62,84.67,0.65,216.18,NA,0.00,NA,NA,NA
2022-01-06 06:00:00,NA,113.08,68.74,51.69,120.40,32.03,17.06,0.64,5.02,10.26,NA,NA,NA,28.53,54.42,22.95,85.23,0.50,203.48,NA,0.00,NA,NA,NA
2022-01-06 07:00:00,NA,138.57,119.07,48.91,167.97,30.13,17.24,0.99,4.38,9.66,NA,NA,NA,28.02,56.12,22.73,86.40,0.46,227.44,NA,0.00,13.94,NA,NA
2022-01-06 08:00:00,NA,154.05,95.25,48.25,143.50,33.14,18.23,0.88,5.96,9.83,NA,NA,NA,28.21,56.14,24.00,86.00,0.95,152.66,NA,0.00,86.45,NA,NA
2022-01-06 09:00:00,NA,188.80,67.16,47.24,114.40,34.56,18.71,0.76,8.08,10.61,NA,NA,NA,26.90,57.12,25.82,76.46,1.13,141.57,NA,0.00,198.50,NA,NA
2022-01-06 10:00:00,NA,161.30,47.36,39.25,86.61,32.34,17.06,0.52,12.20,10.96,NA,NA,NA,25.47,53.48,27.80,63.21,1.21,219.40,NA,0.00,371.58,NA,NA
2022-01-06 11:00:00,NA,110.94,27.92,37.56,65.47,29.41,14.58,0.41,32.11,9.96,NA,NA,NA,24.03,50.74,28.42,58.21,2.13,238.84,NA,0.00,478.39,NA,NA
