Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2021-01-01 00:00:00,150.90,422.76,342.82,204.55,444.55,54.04,13.33,3.08,2.59,11.44,NA,NA,NA,24.30,51.14,24.24,80.06,0.55,298.71,NA,0.00,NA,NA,NA
2021-01-01 01:00:00,155.60,405.13,174.42,146.85,321.25,64.82,11.79,2.13,4.45,13.96,NA,NA,NA,26.13,55.76,24.02,83.48,0.60,289.88,NA,0.00,NA,NA,NA
2021-01-01 02:00:00,139.62,358.75,121.12,103.30,224.40,68.26,11.92,1.76,5.81,14.22,NA,NA,NA,24.86,51.94,23.10,86.77,0.35,215.02,NA,0.00,NA,NA,NA
2021-01-01 03:00:00,127.72,346.50,301.97,109.58,367.26,50.24,14.04,2.18,5.64,14.50,NA,NA,NA,24.56,51.53,22.78,88.53,0.35,189.67,NA,0.00,NA,NA,NA
2021-01-01 04:00:00,154.97,432.33,338.48,94.48,432.95,43.20,15.51,2.80,6.12,15.08,NA,NA,NA,26.85,54.87,22.89,85.92,0.64,160.89,NA,0.00,NA,NA,NA
2021-01-01 05:00:00,146.10,418.30,259.77,215.64,419.80,NA,15.03,2.22,7.02,15.54,NA,NA,NA,30.88,60.80,22.89,83.59,0.68,152.66,NA,0.00,NA,NA,NA
2021-01-01 06:00:00,124.85,347.10,156.96,246.57,377.52,NA,14.05,1.50,4.35,14.62,NA,NA,NA,30.29,56.60,23.12,81.95,0.89,127.52,NA,0.00,NA,NA,NA
2021-01-01 07:00:00,103.62,307.80,125.22,196.89,322.06,NA,12.26,1.38,3.77,12.84,NA,NA,NA,25.49,49.05,23.30,81.05,0.90,129.92,NA,0.00,18.06,NA,NA
2021-01-01 08:00:00,107.45,318.27,66.55,181.80,248.34,NA,11.95,1.07,4.49,11.83,NA,NA,NA,23.32,45.09,25.04,75.14,0.66,134.16,NA,0.00,29.69,NA,NA
2021-01-01 09:00:00,87.48,284.00,38.43,104.96,143.39,NA,10.51,0.96,6.94,10.66,NA,NA,NA,20.77,41.23,27.42,66.34,0.89,122.96,NA,0.00,29.71,NA,NA
2021-01-01 10:00:00,83.00,270.20,27.40,97.55,124.95,465.40,10.20,0.95,17.85,9.67,NA,NA,NA,18.84,37.88,29.06,61.35,1.68,121.76,NA,0.00,29.84,NA,NA
2021-01-01 11:00:00,68.97,243.18,13.66,73.45,87.10,357.66,9.75,0.70,43.33,8.25,NA,NA,NA,15.28,31.13,30.63,56.06,2.35,118.38,NA,0.00,29.95,NA,NA
2021-01-01 12:00:00,58.55,200.08,8.45,50.38,58.84,283.60,9.84,0.55,63.00,6.66,NA,NA,NA,12.00,24.02,31.85,50.50,2.25,169.92,NA,0.00,29.95,NA,NA
2021-01-01 13:00:00,41.27,161.10,4.73,26.65,31.37,252.22,10.51,0.53,96.03,5.88,NA,NA,NA,8.62,16.96,31.80,51.36,2.18,157.18,NA,0.00,30.01,NA,NA
2021-01-01 14:00:00,42.14,146.49,4.59,43.74,48.35,218.17,9.83,0.64,97.79,6.76,NA,NA,NA,6.11,13.18,32.32,51.52,2.05,240.94,NA,0.00,29.90,NA,NA
2021-01-01 15:00:00,48.80,156.24,4.23,53.49,57.73,179.65,7.98,0.62,93.56,6.89,NA,NA,NA,6.49,14.46,30.78,55.22,3.21,269.21,NA,0.00,29.77,NA,NA
2021-01-01 16:00:00,54.14,177.10,3.82,62.70,66.53,165.56,7.63,0.67,103.95,6.75,NA,NA,NA,6.63,14.65,28.94,64.32,3.32,293.41,NA,0.00,29.75,NA,NA
2021-01-01 17:00:00,52.52,179.08,5.23,92.48,97.71,148.06,7.63,0.76,98.59,7.14,NA,NA,NA,6.85,14.76,28.17,70.27,2.82,308.91,NA,0.00,28.46,NA,NA
