Timestamp,Predicted_PM2.5,Predicted_PM10,Predicted_SO2,Predicted_CO,Predicted_Ozone,Predicted_AT
01-01-2025,24.35780135,93.44797071,11.06851003,0.430336672,9.809876703,25.0427747
02-01-2025,27.91697605,67.01396845,10.85069458,0.419017406,9.841767148,23.94826441
03-01-2025,34.83114046,77.41531189,10.91423146,0.430336672,9.865375933,25.48264761
04-01-2025,32.34483234,81.64023265,10.96274285,0.420592137,9.972138664,25.96971674
05-01-2025,23.23701074,83.0189738,10.91423146,0.419017406,9.972138664,26.81126389
06-01-2025,27.28166514,68.59942377,10.75473984,0.419017406,9.776747367,27.35354321
07-01-2025,20.77231076,70.73925257,10.51090283,0.405036056,9.885880676,26.96555905
08-01-2025,16.78865053,43.14360864,11.06851003,0.420592137,9.869905425,26.60239405
09-01-2025,24.35780135,65.8789417,10.91423146,0.419017406,9.947564709,27.35354321
10-01-2025,24.85585074,77.78836694,10.91423146,0.419017406,9.920263078,27.35354321
11-01-2025,24.85585074,67.6573635,10.91423146,0.420592137,9.865375933,26.71886245
12-01-2025,24.85585074,67.6573635,10.91423146,0.420592137,9.865375933,26.71886245
13-01-2025,24.85585074,67.6573635,10.91423146,0.420592137,9.865375933,26.71886245
14-01-2025,24.85585074,67.6573635,10.91423146,0.420592137,9.865375933,26.71886245
15-01-2025,24.85585074,67.6573635,10.91423146,0.420592137,9.865375933,26.71886245
16-01-2025,24.85585074,67.6573635,10.91423146,0.420592137,9.865375933,26.71886245
17-01-2025,24.85585074,67.6573635,10.91423146,0.420592137,9.865375933,26.71886245
18-01-2025,24.85585074,67.6573635,10.91423146,0.420592137,9.865375933,26.71886245
19-01-2025,24.85585074,67.6573635,10.91423146,0.420592137,9.865375933,26.71886245
20-01-2025,24.85585074,67.6573635,10.91423146,0.420592137,9.865375933,26.71886245
21-01-2025,24.85585074,67.6573635,10.91423146,0.420592137,9.865375933,26.71886245
22-01-2025,24.85585074,67.6573635,10.91423146,0.420592137,9.865375933,26.71886245
23-01-2025,24.85585074,67.6573635,10.91423146,0.420592137,9.865375933,26.71886245
24-01-2025,24.85585074,67.6573635,10.91423146,0.420592137,9.865375933,26.71886245
25-01-2025,24.85585074,67.6573635,10.91423146,0.420592137,9.865375933,26.71886245
26-01-2025,24.85585074,67.6573635,10.91423146,0.420592137,9.865375933,26.71886245
27-01-2025,24.85585074,67.6573635,10.91423146,0.420592137,9.865375933,26.71886245
28-01-2025,24.85585074,67.6573635,10.91423146,0.420592137,9.865375933,26.71886245
29-01-2025,24.85585074,67.6573635,10.91423146,0.420592137,9.865375933,26.71886245
30-01-2025,24.85585074,67.6573635,10.91423146,0.420592137,9.865375933,26.71886245
31-01-2025,24.85585074,67.6573635,10.91423146,0.420592137,9.865375933,26.71886245
01-02-2025,27.00687167,95.68302466,10.96274285,0.447106239,9.841767148,24.69994931
02-02-2025,23.23701074,59.63077218,10.85069458,0.411240124,9.869905425,23.94826441
03-02-2025,22.66932517,55.17231739,10.91423146,0.411240124,9.885880676,24.96946929
04-02-2025,35.40789241,87.29257253,11.04835798,0.42897195,9.867775433,26.094891
05-02-2025,28.76927464,89.65711852,11.2116409,0.42897195,9.947564709,26.25525858
06-02-2025,27.28166514,70.15175646,10.85069458,0.419017406,9.776747367,27.35354321
07-02-2025,21.33381785,77.41531189,10.57710837,0.411240124,9.841767148,26.71376577
08-02-2025,16.78865053,43.14360864,11.04835798,0.420592137,9.841767148,26.60239405
09-02-2025,23.79905071,61.20468656,10.85069458,0.411240124,9.867775433,27.35354321
10-02-2025,30.99082204,86.50758465,10.91423146,0.419017406,9.820856137,27.35354321
11-02-2025,24.85585074,67.6573635,10.91423146,0.420592137,9.865375933,26.71886245
12-02-2025,24.85585074,67.6573635,10.91423146,0.420592137,9.865375933,26.71886245
13-02-2025,24.85585074,67.6573635,10.91423146,0.420592137,9.865375933,26.71886245
14-02-2025,24.85585074,67.6573635,10.91423146,0.420592137,9.865375933,26.71886245
15-02-2025,24.85585074,67.6573635,10.91423146,0.420592137,9.865375933,26.71886245
16-02-2025,24.85585074,67.6573635,10.91423146,0.420592137,9.865375933,26.71886245
17-02-2025,24.85585074,67.6573635,10.91423146,0.420592137,9.865375933,26.71886245
18-02-2025,24.85585074,67.6573635,10.91423146,0.420592137,9.865375933,26.71886245
19-02-2025,24.85585074,67.6573635,10.91423146,0.420592137,9.865375933,26.71886245
