Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2021-01-01 11:00:00,160.44,208.01,14.52,32.80,54.98,93.32,7.80,1.00,81.00,5.02,13.18,2.97,NA,3.00,4.02,NA,NA,0.19,87.82,NA,0.00,NA,NA,NA
2021-01-01 12:00:00,167.42,212.20,10.68,31.89,48.20,86.07,7.67,0.85,107.75,4.97,12.92,2.99,NA,3.00,4.04,NA,NA,0.19,94.46,NA,0.00,NA,NA,NA
2021-01-01 13:00:00,136.07,227.79,8.66,24.12,37.35,69.34,9.20,0.73,108.00,4.99,12.95,2.99,NA,2.98,4.03,NA,NA,0.30,117.64,NA,0.00,NA,NA,NA
2021-01-01 14:00:00,143.20,217.06,7.91,20.58,32.66,65.88,7.10,0.70,110.50,5.00,12.96,3.00,NA,3.00,4.03,NA,NA,0.38,130.83,NA,0.00,NA,NA,NA
2021-01-01 15:00:00,141.25,200.39,8.06,20.70,33.02,67.73,7.48,0.64,101.75,5.05,13.06,3.00,NA,3.01,3.96,NA,NA,0.39,143.41,NA,0.00,NA,NA,NA
2021-01-01 16:00:00,198.19,296.82,7.94,20.37,32.49,63.86,7.22,0.90,110.25,5.03,13.01,3.00,NA,3.00,4.01,NA,NA,0.44,262.91,NA,0.00,NA,NA,NA
2021-01-01 17:00:00,154.87,232.14,8.04,17.86,30.14,60.85,6.46,1.28,96.50,4.97,12.91,3.00,NA,2.99,4.05,NA,NA,0.87,180.15,NA,0.00,NA,NA,NA
2021-01-01 18:00:00,91.34,124.70,8.08,19.95,32.30,66.05,4.06,1.40,106.00,5.02,13.13,2.98,NA,2.99,3.99,NA,NA,0.74,94.77,NA,0.00,NA,NA,NA
2021-01-01 19:00:00,96.96,149.75,7.90,21.13,33.20,67.67,5.03,1.61,93.25,4.98,12.95,2.99,NA,2.99,3.99,NA,NA,0.43,26.32,NA,0.00,NA,NA,NA
2021-01-01 20:00:00,115.07,148.46,8.69,19.68,32.96,62.42,8.43,1.62,99.25,4.97,13.13,3.01,NA,3.02,4.06,NA,NA,0.26,47.15,NA,0.00,NA,NA,NA
2021-01-01 21:00:00,119.74,156.51,7.86,21.89,33.90,62.99,3.18,1.50,113.50,4.97,12.82,3.03,NA,3.01,4.00,NA,NA,0.22,78.59,NA,0.00,NA,NA,NA
2021-01-01 22:00:00,119.00,157.16,9.48,26.57,41.05,71.25,5.56,1.65,82.25,5.01,13.04,2.99,NA,3.00,3.93,NA,NA,0.19,85.34,NA,0.00,NA,NA,NA
2021-01-01 23:00:00,134.71,172.16,11.07,30.77,47.68,75.38,10.95,2.15,26.00,4.94,12.71,3.01,NA,2.99,3.99,NA,NA,0.19,81.05,NA,0.00,NA,NA,NA
2021-01-02 00:00:00,143.67,200.78,7.50,12.49,19.99,50.83,2.28,1.29,27.25,4.99,12.92,2.99,NA,3.03,4.02,NA,NA,0.25,71.08,NA,0.00,NA,NA,NA
2021-01-02 01:00:00,124.04,168.92,6.71,14.89,23.31,54.78,1.80,1.76,32.00,5.00,12.83,3.00,NA,3.01,3.99,NA,NA,0.19,50.08,NA,0.00,NA,NA,NA
2021-01-02 02:00:00,114.45,149.42,7.30,12.91,20.21,54.62,1.91,1.11,35.25,5.03,13.20,2.98,NA,3.00,3.96,NA,NA,0.19,60.35,NA,0.00,NA,NA,NA
2021-01-02 03:00:00,110.30,132.60,6.89,10.62,17.52,51.18,2.76,1.20,43.75,4.98,12.94,2.99,NA,2.98,3.99,NA,NA,0.40,28.38,NA,0.00,NA,NA,NA
2021-01-02 04:00:00,93.95,121.74,6.90,8.26,15.17,46.78,3.37,1.25,48.75,4.99,12.99,2.99,NA,2.97,4.02,NA,NA,0.35,30.85,NA,0.00,NA,NA,NA
2021-01-02 05:00:00,86.19,109.04,6.56,8.86,15.42,48.44,2.40,1.20,44.00,4.95,12.96,2.99,NA,3.00,3.99,NA,NA,0.30,47.89,NA,0.00,NA,NA,NA
2021-01-02 06:00:00,87.58,113.22,6.22,8.53,14.75,48.44,2.31,0.94,38.50,4.97,12.94,3.00,NA,2.99,3.92,NA,NA,0.20,86.24,NA,0.00,NA,NA,NA
2021-01-02 07:00:00,106.82,149.01,6.66,9.20,15.87,43.47,3.76,0.98,23.00,5.00,13.10,3.02,NA,3.00,4.01,NA,NA,0.19,79.40,NA,0.00,NA,NA,NA
2021-01-02 08:00:00,205.38,267.03,7.12,10.38,17.49,44.82,3.89,1.08,28.00,5.01,12.97,3.00,NA,2.99,3.99,NA,NA,0.19,76.82,NA,0.00,NA,NA,NA
2021-01-02 09:00:00,292.26,360.60,7.20,12.89,20.08,46.90,1.77,1.05,20.00,5.01,12.93,3.01,NA,3.02,4.00,NA,NA,0.20,76.07,NA,0.00,NA,NA,NA
2021-01-02 10:00:00,125.45,155.55,7.71,14.72,22.43,47.97,1.67,1.12,20.75,5.01,12.99,3.01,NA,3.00,4.07,NA,NA,0.22,80.36,NA,0.00,NA,NA,NA
2021-01-02 11:00:00,88.71,114.62,7.16,12.49,19.64,44.20,1.91,1.23,31.50,4.97,13.04,2.99,NA,2.99,3.98,NA,NA,0.20,92.70,NA,0.00,NA,NA,NA
2021-01-02 12:00:00,115.24,158.94,6.79,12.10,18.89,43.40,2.45,1.01,41.25,4.99,13.06,3.01,NA,3.00,3.96,NA,NA,0.21,176.27,NA,0.00,NA,NA,NA
2021-01-02 13:00:00,141.48,193.44,6.64,13.28,19.92,43.57,2.49,0.91,50.75,5.02,12.91,3.01,NA,3.00,4.05,NA,NA,0.74,246.96,NA,0.00,NA,NA,NA
2021-01-02 14:00:00,123.09,165.55,6.55,11.26,17.82,42.21,2.66,1.06,56.50,5.01,12.90,3.01,NA,3.00,3.97,NA,NA,0.82,265.55,NA,0.00,NA,NA,NA
2021-01-02 15:00:00,160.33,213.51,6.44,9.36,15.80,39.80,2.63,0.99,62.75,4.98,13.09,2.99,NA,2.98,3.98,NA,NA,0.61,190.43,NA,0.00,NA,NA,NA
2021-01-02 16:00:00,145.13,191.80,6.19,10.15,16.34,45.50,1.76,0.90,67.50,4.99,13.04,3.00,NA,3.00,4.00,NA,NA,1.32,346.46,NA,0.00,NA,NA,NA
2021-01-02 17:00:00,152.34,196.15,5.49,10.02,15.51,43.47,1.43,0.75,58.25,5.03,13.00,2.98,NA,2.99,4.05,NA,NA,0.92,351.25,NA,0.00,NA,NA,NA
2021-01-02 18:00:00,142.24,182.03,6.57,8.82,15.39,40.19,2.88,1.08,57.75,5.02,13.12,3.01,NA,3.00,4.00,NA,NA,0.58,177.96,NA,0.00,NA,NA,NA
2021-01-02 19:00:00,139.60,171.30,6.29,9.09,15.37,47.50,2.31,1.04,52.75,5.00,13.30,2.97,NA,2.95,3.97,NA,NA,0.87,262.64,NA,0.00,NA,NA,NA
2021-01-02 20:00:00,140.64,169.48,6.83,10.24,17.07,60.40,1.90,1.14,49.50,5.00,13.22,2.98,NA,2.99,3.99,NA,NA,0.48,20.92,NA,0.00,NA,NA,NA
2021-01-02 21:00:00,130.20,167.00,6.33,10.13,16.46,53.21,4.30,1.38,46.50,5.03,13.01,3.00,NA,3.02,4.03,NA,NA,0.25,58.60,NA,0.00,NA,NA,NA
2021-01-02 22:00:00,122.12,167.79,5.79,10.34,16.13,50.70,5.26,1.21,45.25,5.00,13.11,3.00,NA,3.00,3.97,NA,NA,0.30,40.09,NA,0.00,NA,NA,NA
2021-01-02 23:00:00,136.18,177.60,8.28,23.04,35.70,68.22,14.15,1.27,51.50,5.01,13.01,2.98,NA,3.01,4.02,NA,NA,0.17,58.48,NA,0.00,NA,NA,NA
2021-01-03 00:00:00,142.01,180.09,9.48,25.60,40.09,73.63,13.20,1.13,30.00,5.02,13.10,2.98,NA,3.00,4.04,NA,NA,0.19,51.38,NA,0.00,NA,NA,NA
2021-01-03 01:00:00,156.51,193.99,9.79,22.07,37.04,68.82,14.61,1.18,40.75,4.99,12.76,3.00,NA,2.99,3.98,NA,NA,0.19,54.71,NA,0.00,NA,NA,NA
2021-01-03 02:00:00,158.37,203.02,9.12,19.88,33.82,65.29,18.19,1.26,45.00,5.01,12.94,3.00,NA,3.01,3.94,NA,NA,0.31,37.00,NA,0.00,NA,NA,NA
2021-01-03 03:00:00,140.72,181.72,8.85,21.06,34.57,69.11,7.30,1.05,73.00,5.02,13.08,3.02,NA,3.00,3.96,NA,NA,0.18,41.05,NA,0.00,NA,NA,NA
2021-01-03 04:00:00,108.98,136.79,8.21,17.47,30.02,62.42,9.35,1.06,85.75,4.95,13.09,2.99,NA,2.98,3.93,NA,NA,0.22,34.08,NA,0.00,NA,NA,NA
2021-01-03 05:00:00,116.82,139.33,8.06,17.71,30.03,59.96,11.13,1.12,80.50,5.02,12.87,2.98,NA,3.00,3.94,NA,NA,0.19,43.96,NA,0.00,NA,NA,NA
2021-01-03 06:00:00,121.42,152.31,8.62,20.98,34.15,65.32,7.30,0.92,69.25,4.96,13.01,2.98,NA,3.00,4.02,NA,NA,0.20,64.86,NA,0.00,NA,NA,NA
2021-01-03 07:00:00,135.86,174.98,9.79,24.36,39.32,71.35,9.16,0.97,18.50,4.95,12.95,2.99,NA,2.98,3.99,NA,NA,0.19,69.16,NA,0.00,NA,NA,NA
2021-01-03 08:00:00,154.66,204.90,9.89,24.67,39.78,68.14,9.71,1.06,36.25,5.02,12.94,3.00,NA,3.03,4.02,NA,NA,0.19,18.92,NA,0.00,NA,NA,NA
2021-01-03 09:00:00,211.38,283.15,8.80,24.84,38.30,65.24,7.06,1.26,64.00,5.02,13.01,3.02,NA,3.00,4.04,NA,NA,0.25,34.22,NA,0.00,NA,NA,NA
2021-01-03 10:00:00,189.50,262.10,9.53,24.92,39.48,67.42,7.36,1.02,85.75,4.97,13.01,2.99,NA,3.00,3.99,NA,NA,0.21,33.19,NA,0.00,NA,NA,NA
2021-01-03 11:00:00,215.56,294.95,9.00,25.18,38.92,66.33,7.34,1.06,77.75,5.00,13.02,2.98,NA,3.00,3.94,NA,NA,0.41,169.34,NA,0.00,NA,NA,NA
2021-01-03 12:00:00,195.58,286.89,8.44,22.16,35.06,59.18,12.53,0.90,105.50,5.04,12.89,3.02,NA,2.98,3.96,NA,NA,0.96,347.81,NA,0.00,NA,NA,NA
2021-01-03 13:00:00,165.25,229.20,8.08,18.82,31.17,58.38,15.28,0.87,117.50,5.02,12.88,3.00,NA,3.01,3.96,NA,NA,0.79,351.33,NA,0.00,NA,NA,NA
2021-01-03 14:00:00,157.01,214.28,7.48,18.95,30.39,57.77,12.73,0.63,125.50,5.01,12.96,3.03,NA,2.97,4.05,NA,NA,0.62,249.85,NA,0.00,NA,NA,NA
2021-01-03 15:00:00,154.53,188.62,7.93,18.46,30.57,57.28,10.33,0.63,131.00,4.99,12.95,3.00,NA,3.01,4.02,NA,NA,0.78,167.91,NA,0.00,NA,NA,NA
2021-01-03 16:00:00,145.44,177.69,7.64,14.80,26.47,50.20,11.36,0.70,126.25,5.00,12.92,3.00,NA,3.00,4.01,NA,NA,1.38,347.34,NA,0.00,NA,NA,NA
2021-01-03 17:00:00,137.88,179.18,8.88,15.39,28.96,57.35,6.38,0.69,117.25,5.02,13.04,3.02,NA,3.01,3.94,NA,NA,1.37,345.62,NA,0.00,NA,NA,NA
2021-01-03 18:00:00,111.42,143.92,8.58,16.29,29.40,60.54,8.34,0.70,108.75,4.96,13.02,3.00,NA,2.99,3.99,NA,NA,0.86,173.20,NA,0.00,NA,NA,NA
2021-01-03 19:00:00,92.00,111.86,8.01,15.79,28.04,56.99,10.20,0.75,117.50,5.01,12.98,3.02,NA,2.99,3.99,NA,NA,1.00,349.68,NA,0.00,NA,NA,NA
2021-01-03 20:00:00,89.24,112.59,8.33,16.50,29.23,56.79,9.90,1.04,123.75,5.00,12.87,3.01,NA,3.01,3.94,NA,NA,0.61,198.46,NA,0.00,NA,NA,NA
2021-01-03 21:00:00,103.17,133.92,7.46,20.90,32.31,60.88,9.64,1.10,90.00,5.00,12.93,2.98,NA,3.03,4.01,NA,NA,0.40,49.23,NA,0.00,NA,NA,NA
2021-01-03 22:00:00,115.52,158.75,7.45,21.19,32.58,58.40,12.08,1.04,74.75,5.03,13.00,3.00,NA,3.00,3.98,NA,NA,0.26,74.50,NA,0.00,NA,NA,NA
2021-01-03 23:00:00,128.58,170.60,9.04,22.55,36.35,58.92,14.45,1.18,49.75,4.99,12.98,2.97,NA,2.98,3.96,NA,NA,0.19,84.39,NA,0.00,NA,NA,NA
2021-01-04 00:00:00,158.63,207.24,6.44,13.38,19.81,46.28,4.23,1.00,31.25,5.03,12.96,3.00,NA,3.02,3.99,NA,NA,0.19,84.74,NA,0.00,NA,NA,NA
2021-01-04 01:00:00,160.86,226.93,7.30,12.18,19.47,51.74,3.89,0.73,49.50,5.01,13.04,2.99,NA,3.01,4.06,NA,NA,0.19,86.20,NA,0.00,NA,NA,NA
2021-01-04 02:00:00,177.79,221.76,7.44,13.82,21.25,50.35,4.03,0.98,23.50,5.04,13.00,3.02,NA,2.99,4.01,NA,NA,0.19,83.92,NA,0.00,NA,NA,NA
2021-01-04 03:00:00,122.68,166.32,8.16,12.76,20.92,48.05,2.64,1.17,20.75,4.98,12.97,2.97,NA,3.02,4.01,NA,NA,0.28,51.06,NA,0.00,NA,NA,NA
2021-01-04 04:00:00,106.54,146.49,7.14,10.07,17.21,51.23,2.00,1.11,32.75,4.99,13.06,2.98,NA,3.03,3.92,NA,NA,0.25,59.63,NA,0.00,NA,NA,NA
2021-01-04 05:00:00,110.06,143.86,6.70,9.84,16.54,50.24,2.17,0.77,34.75,5.01,13.02,3.03,NA,3.00,4.04,NA,NA,0.24,67.06,NA,0.00,NA,NA,NA
2021-01-04 06:00:00,115.05,155.25,6.17,9.33,15.49,47.36,4.61,0.70,28.75,4.96,12.95,3.01,NA,2.97,3.99,NA,NA,0.19,74.52,NA,0.00,NA,NA,NA
2021-01-04 07:00:00,139.75,199.64,6.77,10.52,17.29,45.76,4.91,0.89,31.00,4.99,13.04,2.98,NA,3.00,3.99,NA,NA,0.17,70.86,NA,0.00,NA,NA,NA
2021-01-04 08:00:00,206.91,283.83,8.79,12.16,20.95,48.79,4.59,1.10,18.50,5.01,12.97,2.99,NA,3.00,3.95,NA,NA,0.20,73.36,NA,0.00,NA,NA,NA
2021-01-04 09:00:00,223.17,294.14,8.86,14.82,23.68,49.79,4.90,1.25,20.75,5.00,13.10,3.00,NA,3.01,3.96,NA,NA,0.24,68.99,NA,0.00,NA,NA,NA
2021-01-04 10:00:00,295.28,379.01,8.89,14.15,23.04,46.32,6.54,1.20,20.00,4.99,13.00,3.01,NA,2.98,4.02,NA,NA,0.24,42.04,NA,0.00,NA,NA,NA
2021-01-04 11:00:00,191.03,261.68,8.12,13.12,21.25,46.66,7.38,0.99,33.00,5.00,12.98,2.99,NA,2.96,4.00,NA,NA,0.36,191.30,NA,0.00,NA,NA,NA
2021-01-04 12:00:00,184.90,251.00,7.37,11.67,19.04,47.09,6.56,0.78,46.50,5.01,13.03,3.00,NA,2.99,4.04,NA,NA,0.37,89.75,NA,0.00,NA,NA,NA
2021-01-04 13:00:00,137.98,178.93,6.93,10.57,17.50,45.01,7.09,1.02,59.25,4.99,13.00,3.00,NA,3.00,4.04,NA,NA,0.43,100.68,NA,0.00,NA,NA,NA
2021-01-04 14:00:00,139.54,185.48,6.28,9.43,15.71,43.58,7.30,0.95,56.75,4.99,13.03,2.98,NA,3.00,4.02,NA,NA,0.31,169.01,NA,0.00,NA,NA,NA
2021-01-04 15:00:00,167.31,233.00,6.06,9.43,15.49,44.50,6.74,0.80,64.75,5.00,13.00,3.00,NA,3.00,4.00,NA,NA,0.56,110.59,NA,0.00,NA,NA,NA
2021-01-04 16:00:00,138.63,187.82,6.01,8.99,15.00,44.90,5.67,0.76,66.75,5.02,13.10,2.99,NA,2.99,3.99,NA,NA,0.87,271.65,NA,0.00,NA,NA,NA
2021-01-04 17:00:00,133.83,184.32,6.09,8.50,14.60,42.00,4.52,0.78,70.00,4.98,12.99,3.00,NA,3.00,4.01,NA,NA,1.18,348.18,NA,0.00,NA,NA,NA
2021-01-04 18:00:00,124.80,161.41,5.54,7.69,13.24,40.94,3.12,0.92,73.75,4.95,13.19,3.00,NA,3.00,4.02,NA,NA,0.92,349.09,NA,0.00,NA,NA,NA
2021-01-04 19:00:00,107.50,126.42,5.39,8.16,13.54,42.32,2.08,0.98,53.50,5.05,12.98,2.99,NA,3.00,4.03,NA,NA,0.80,346.15,NA,0.00,NA,NA,NA
2021-01-04 20:00:00,99.00,120.54,5.84,7.85,13.69,42.69,1.67,0.88,55.75,5.01,13.16,3.01,NA,2.98,4.01,NA,NA,0.77,265.19,NA,0.00,NA,NA,NA
2021-01-04 21:00:00,106.74,133.34,5.86,7.21,13.08,40.50,3.91,0.81,61.50,5.00,12.89,3.00,NA,2.98,3.95,NA,NA,0.78,181.54,NA,0.00,NA,NA,NA
2021-01-04 22:00:00,96.06,123.30,6.04,6.74,12.78,38.89,3.44,0.76,63.50,5.02,12.99,3.00,NA,3.01,4.00,NA,NA,0.73,102.07,NA,0.00,NA,NA,NA
2021-01-04 23:00:00,98.69,126.85,6.39,7.24,13.63,39.66,3.59,0.71,63.00,5.00,12.90,3.00,NA,2.96,4.03,NA,NA,0.72,9.52,NA,0.00,NA,NA,NA
2021-01-05 00:00:00,89.51,112.63,6.09,6.65,12.74,39.22,12.04,0.67,60.50,5.04,12.90,3.00,NA,2.98,3.97,NA,NA,0.43,52.73,NA,0.00,NA,NA,NA
2021-01-05 01:00:00,88.60,111.68,5.68,6.77,12.45,38.75,14.40,0.87,59.75,5.01,12.88,3.00,NA,3.00,3.98,NA,NA,0.37,43.25,NA,0.00,NA,NA,NA
2021-01-05 02:00:00,87.31,109.80,6.08,6.35,12.43,39.61,12.33,0.58,60.75,4.97,13.02,3.01,NA,3.01,3.96,NA,NA,0.42,23.88,NA,0.00,NA,NA,NA
2021-01-05 03:00:00,77.14,101.24,5.38,5.80,11.17,35.73,6.46,0.57,61.00,5.00,12.96,3.00,NA,3.02,4.02,NA,NA,0.24,47.10,NA,0.00,NA,NA,NA
2021-01-05 04:00:00,79.29,99.25,5.94,7.28,13.23,34.86,8.30,0.61,57.75,5.03,12.88,3.00,NA,2.98,3.99,NA,NA,0.29,43.67,NA,0.00,NA,NA,NA
2021-01-05 05:00:00,87.60,112.52,6.16,7.36,13.52,36.36,7.64,0.67,52.25,5.04,13.04,2.99,NA,3.00,3.99,NA,NA,0.26,56.60,NA,0.00,NA,NA,NA
2021-01-05 06:00:00,92.11,112.90,6.64,7.24,13.88,39.28,6.14,0.69,51.75,5.00,13.12,3.00,NA,3.00,3.99,NA,NA,0.24,51.84,NA,0.00,NA,NA,NA
2021-01-05 07:00:00,104.40,135.18,6.59,8.50,15.09,42.96,9.33,0.68,38.50,5.04,12.94,2.98,NA,2.99,4.01,NA,NA,0.24,63.26,NA,0.00,NA,NA,NA
2021-01-05 08:00:00,136.26,179.82,6.39,9.36,15.75,41.75,13.76,0.94,35.50,4.96,12.98,3.01,NA,3.01,4.03,NA,NA,0.26,64.44,NA,0.00,NA,NA,NA
2021-01-05 09:00:00,166.36,225.30,7.10,10.88,17.98,42.70,11.02,1.18,27.75,4.99,13.00,3.00,NA,3.00,4.04,NA,NA,0.22,62.65,NA,0.00,NA,NA,NA
2021-01-05 10:00:00,161.92,211.44,6.86,13.15,20.01,47.59,15.14,1.01,35.50,5.01,12.90,2.99,NA,3.01,4.01,NA,NA,0.30,43.96,NA,0.00,NA,NA,NA
2021-01-05 11:00:00,235.16,319.80,7.28,12.58,19.86,45.64,17.71,0.92,38.50,5.05,12.85,3.01,NA,2.99,4.07,NA,NA,0.23,51.20,NA,0.00,NA,NA,NA
2021-01-05 12:00:00,194.62,265.83,6.92,11.98,18.91,43.59,13.24,1.02,45.25,5.00,12.96,2.99,NA,3.02,4.02,NA,NA,0.36,199.27,NA,0.00,NA,NA,NA
2021-01-05 13:00:00,161.93,239.32,6.35,10.46,16.80,45.06,15.66,1.01,58.00,5.01,12.97,3.00,NA,3.02,3.94,NA,NA,0.38,319.54,NA,0.00,NA,NA,NA
2021-01-05 14:00:00,137.43,182.69,6.17,10.58,16.75,44.60,14.72,0.87,68.75,5.01,13.12,3.00,NA,3.00,4.07,NA,NA,0.92,345.90,NA,0.00,NA,NA,NA
2021-01-05 15:00:00,165.83,208.94,6.20,8.75,14.95,39.90,12.76,0.94,64.75,4.98,12.91,2.99,NA,3.01,3.97,NA,NA,0.93,92.02,NA,0.00,NA,NA,NA
2021-01-05 16:00:00,201.79,261.97,5.96,8.96,14.91,38.56,13.50,0.97,57.50,4.95,12.81,3.00,NA,3.02,3.99,NA,NA,0.66,95.20,NA,0.00,NA,NA,NA
2021-01-05 17:00:00,159.26,217.13,6.58,8.31,14.89,39.23,10.57,0.79,68.00,4.98,12.91,3.00,NA,3.00,3.91,NA,NA,0.91,345.06,NA,0.00,NA,NA,NA
2021-01-05 18:00:00,135.26,164.48,6.07,8.34,14.40,38.82,10.43,0.89,73.75,5.02,13.18,3.02,NA,3.02,4.04,NA,NA,0.96,343.35,NA,0.00,NA,NA,NA
2021-01-05 19:00:00,134.65,164.68,5.36,8.22,13.58,39.44,12.71,0.98,71.50,5.00,12.98,3.00,NA,3.00,3.99,NA,NA,0.95,262.26,NA,0.00,NA,NA,NA
2021-01-05 20:00:00,137.66,172.98,6.28,9.04,15.32,41.76,10.80,1.21,54.25,5.00,13.06,3.00,NA,2.98,4.06,NA,NA,0.47,107.56,NA,0.00,NA,NA,NA
2021-01-05 21:00:00,142.39,183.74,6.66,10.28,16.94,42.38,7.46,1.10,42.25,5.00,13.06,3.00,NA,3.04,4.02,NA,NA,0.19,85.73,NA,0.00,NA,NA,NA
2021-01-05 22:00:00,136.67,173.59,6.40,11.56,17.97,40.14,11.31,1.60,22.00,4.98,12.96,2.97,NA,2.99,4.01,NA,NA,0.28,69.16,NA,0.00,NA,NA,NA
2021-01-05 23:00:00,154.97,205.74,7.68,26.33,38.08,55.76,4.27,1.60,15.25,5.02,12.81,3.00,NA,2.98,4.04,NA,NA,0.18,85.69,NA,0.00,NA,NA,NA
2021-01-06 00:00:00,178.32,246.29,12.46,28.08,47.11,68.66,8.11,1.80,19.50,5.02,13.01,2.96,NA,3.00,4.06,NA,NA,0.21,84.98,NA,0.00,NA,NA,NA
2021-01-06 01:00:00,173.14,241.66,9.70,25.02,39.84,62.23,10.46,1.44,35.25,4.99,12.98,3.00,NA,2.99,3.96,NA,NA,0.34,63.36,NA,0.00,NA,NA,NA
2021-01-06 02:00:00,143.80,182.38,9.12,21.96,35.90,58.43,12.62,1.15,74.50,5.01,13.07,3.02,NA,2.98,4.04,NA,NA,0.72,19.12,NA,0.00,NA,NA,NA
2021-01-06 03:00:00,123.16,153.53,8.67,17.61,30.86,59.06,6.18,1.01,78.50,4.98,13.06,3.00,NA,3.02,4.00,NA,NA,0.26,52.93,NA,0.00,NA,NA,NA
2021-01-06 04:00:00,127.36,160.80,8.59,16.25,29.36,70.36,7.65,1.00,76.25,4.97,13.15,3.00,NA,3.01,4.02,NA,NA,0.38,39.30,NA,0.00,NA,NA,NA
2021-01-06 05:00:00,126.17,165.58,7.99,15.36,27.57,64.42,9.57,1.38,63.75,4.99,13.17,3.01,NA,2.99,4.03,NA,NA,0.38,29.63,NA,0.00,NA,NA,NA
2021-01-06 06:00:00,125.68,154.88,8.05,15.52,27.82,61.78,11.70,1.31,42.75,5.00,12.97,2.98,NA,3.01,4.00,NA,NA,0.33,55.31,NA,0.00,NA,NA,NA
2021-01-06 07:00:00,156.69,213.60,8.63,18.04,31.23,65.25,12.53,1.19,26.75,5.00,12.94,2.98,NA,2.97,4.01,NA,NA,0.28,72.77,NA,0.00,NA,NA,NA
2021-01-06 08:00:00,187.20,252.08,9.49,21.52,36.03,70.31,13.00,1.53,28.25,5.00,12.96,3.01,NA,2.99,3.97,NA,NA,0.30,30.24,NA,0.00,NA,NA,NA
2021-01-06 09:00:00,231.23,312.23,10.96,19.82,36.58,68.58,10.00,1.56,29.00,5.02,13.04,3.00,NA,3.00,3.98,NA,NA,0.23,37.25,NA,0.00,NA,NA,NA
2021-01-06 10:00:00,210.35,280.81,10.08,21.97,37.37,70.09,13.20,1.45,42.75,5.01,12.99,3.00,NA,3.00,4.00,NA,NA,0.28,24.00,NA,0.00,NA,NA,NA
2021-01-06 11:00:00,236.15,310.72,10.06,24.36,39.73,73.78,14.32,1.34,59.00,5.03,12.93,3.00,NA,3.00,4.03,NA,NA,0.22,171.85,NA,0.00,NA,NA,NA
