Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT,RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
02-01-2022 03:00,69,149.75,12.29,10.39,22.67,8.38,20.85,1.19,16.42,1.18,NA,NA,NA,0.41,3.41,22.68,73.46,1.93,52.03,NA,0,NA,NA,NA
02-01-2022 04:00,59.58,129.46,9.71,10.23,19.94,8.5,20.4,1.1,16.56,1.28,NA,NA,NA,0.65,0.59,22.31,75.67,2.05,112.63,NA,0,NA,NA,NA
02-01-2022 05:00,65,127.14,8.41,10.48,18.88,8.42,20.19,1.04,16.71,1.35,NA,NA,NA,3.02,0.98,22.35,75.91,1.97,233.03,NA,0,NA,NA,NA
02-01-2022 06:00,50,109.31,6.01,10.8,16.8,8.39,19.92,0.92,16.82,0.9,NA,NA,NA,NA,0.5,22.17,77.8,2.2,232.87,NA,0,NA,NA,NA
02-01-2022 07:00,49.53,99.38,4.81,10.8,15.61,8.33,19.45,0.86,16.76,0.89,NA,NA,NA,NA,1.66,22.23,76.13,2.04,233.03,NA,0,0.01,NA,NA
02-01-2022 08:00,45.07,96.69,4.37,10.51,14.87,8.25,19.24,0.82,16.64,1.07,NA,NA,NA,0.39,0.45,22.95,75.04,1.92,232,NA,0,0.01,NA,NA
02-01-2022 09:00,46.35,99.93,5.33,9.2,14.53,8.54,19.6,0.78,16.71,0.47,NA,NA,NA,1.28,0.9,23.84,72.12,1.94,172.71,NA,0,0.03,NA,NA
02-01-2022 10:00,51.8,110.11,4.75,10.68,15.45,8.41,20.59,0.82,16.73,0.61,NA,NA,NA,0.36,0.51,24.76,69.46,1.96,54.96,NA,0,NA,NA,NA
02-01-2022 11:00,58.79,117,4.09,11.7,15.79,8.59,22.43,0.84,16.54,0.66,NA,NA,NA,0.41,0.04,25.88,65.06,1.94,126.36,NA,0,NA,NA,NA
02-01-2022 12:00,57.39,130,2.08,12.15,14.22,8.62,28.27,0.87,16.35,0.36,NA,NA,NA,0.14,NA,27.64,59.13,1.93,232.66,NA,0,NA,NA,NA
02-01-2022 13:00,61,132.8,1.86,11.5,13.36,8.79,29.08,0.86,16.49,0.02,NA,NA,NA,0.06,NA,27.67,58.47,1.9,231.4,NA,0,NA,NA,NA
02-01-2022 14:00,61.9,131,1.36,10.45,11.81,8.79,29.81,0.84,16.52,0.48,NA,NA,NA,NA,1.13,27.36,65.69,1.91,134.61,NA,0,NA,NA,NA
02-01-2022 15:00,60.26,121.05,0.69,8.59,9.26,8.84,28.56,0.79,16.49,0.07,NA,NA,NA,0.19,1.37,26.22,74,1.9,50.49,NA,0,NA,NA,NA
02-01-2022 16:00,52.16,101,0.48,7.2,7.66,8.72,25.54,0.73,16.53,0,NA,NA,NA,0.24,1.82,25.72,77.64,1.9,51.88,NA,0,NA,NA,NA
02-01-2022 17:00,47.14,100,0.36,7.48,7.85,8.62,24.32,0.7,16.67,0.14,NA,NA,NA,NA,NA,25.25,79.7,1.92,50.67,NA,0,NA,NA,NA
02-01-2022 18:00,48,110.5,0.3,7.42,7.73,8.71,23.18,0.7,16.73,0,NA,NA,NA,0.6,0.24,24.6,76.73,1.9,49.97,NA,0,NA,NA,NA
02-01-2022 19:00,60.4,111,0.4,7.32,7.74,8.46,22.64,0.71,16.48,0.13,NA,NA,NA,0.14,0.2,24.54,72.3,1.88,49.84,NA,0,NA,NA,NA
02-01-2022 20:00,45.19,93.67,0.56,6.95,7.51,8.49,23.47,0.71,16.32,0.29,NA,NA,NA,0.01,0.35,24.43,72.42,1.9,50.39,NA,0,NA,NA,NA
02-01-2022 21:00,47.83,100,0.46,7.19,7.64,8.41,22.61,0.75,16.36,0.12,NA,NA,NA,0.12,0.67,24.35,72.64,1.9,50.4,NA,0,NA,NA,NA
02-01-2022 22:00,59,114.74,0.97,7.42,8.4,8.29,22.79,0.82,16.26,0.11,NA,NA,NA,0.02,2.52,23.93,73.4,1.94,107.98,NA,0,NA,NA,NA
02-01-2022 23:00,55.93,127.67,1.32,7.39,8.7,8.27,25.25,0.94,16.42,0.52,NA,NA,NA,0.35,0.92,23.46,76.03,1.94,184.93,NA,0,NA,NA,NA
03-01-2022 00:00,65.19,150.74,3.42,8.11,11.54,8.32,28.4,1.16,16.34,0.36,NA,NA,NA,1.16,0.42,23.14,78.66,1.94,232.47,NA,0,NA,NA,NA
03-01-2022 01:00,67.87,156.62,10.76,8.09,18.86,8.35,28.14,1.34,16.38,0.4,NA,NA,NA,0.12,0.43,22.92,81.6,1.93,142.51,NA,0,NA,NA,NA
03-01-2022 02:00,73.09,157.87,11.46,9.3,20.75,8.38,29.72,1.38,16.35,0.39,NA,NA,NA,0.4,3.25,23.53,73.33,1.92,52.32,NA,0,NA,NA,NA
03-01-2022 03:00,73.62,143.58,9.2,9.65,18.84,8.61,27.17,1.3,16.43,1,NA,NA,NA,0.26,0.39,23.29,73.85,1.93,125.24,NA,0,NA,NA,NA
03-01-2022 04:00,67.94,134,7.19,10.08,17.27,8.31,24.38,1.18,16.39,0.72,NA,NA,NA,0.24,0.98,22.97,77.78,1.93,135.66,NA,0,0.01,NA,NA
03-01-2022 05:00,58.36,123.17,5.37,10.64,16.01,8.44,22.91,1.12,16.47,1.23,NA,NA,NA,0.6,0.07,22.66,80.8,1.94,142.83,NA,0,NA,NA,NA
03-01-2022 06:00,65.02,141,5.03,9.4,14.44,8.63,21.57,1.04,16.42,0.32,NA,NA,NA,0.17,0.84,22.6,80.57,1.91,52.76,NA,0,NA,NA,NA
03-01-2022 07:00,69.52,133.92,5.45,9.49,14.93,8.6,22.06,1,16.6,0.59,NA,NA,NA,0.77,0.13,22.88,78.94,1.94,53.34,NA,0,0.01,NA,NA
03-01-2022 08:00,64.13,130.7,8.17,9.3,17.48,8.46,21.97,0.95,16.45,0.95,NA,NA,NA,0.25,1.11,23.73,75.69,1.93,113.03,NA,0,NA,NA,NA
03-01-2022 09:00,56.36,121.18,9.44,9.3,18.75,8.41,22.06,0.91,16.3,0.58,NA,NA,NA,0.08,0.26,24.19,75.03,1.89,230.58,NA,0,NA,NA,NA
03-01-2022 10:00,61.96,128.99,9.62,10.6,20.22,8.59,24.97,0.92,16.66,0.4,NA,NA,NA,0.18,0.73,24.73,72.36,1.85,229.93,NA,0,NA,NA,NA
03-01-2022 11:00,70.65,144.11,8.67,10.58,19.26,8.64,27,0.92,16.71,0.98,NA,NA,NA,NA,1.34,25.06,71.34,1.87,229.77,NA,0,NA,NA,NA
03-01-2022 12:00,66,122.5,5.1,9.73,14.82,8.68,28.52,0.82,16.52,1.21,NA,NA,NA,NA,NA,26.98,64.4,1.88,231.52,NA,0,NA,NA,NA
03-01-2022 13:00,44,86.97,2.76,8.74,11.5,8.9,30.58,0.74,16.56,1.06,NA,NA,NA,0.89,NA,27.98,59.83,1.93,231.99,NA,0,NA,NA,NA
03-01-2022 14:00,41.12,93.24,1.7,8.08,9.79,9.08,32.72,0.76,16.54,0.44,NA,NA,NA,0.44,0.37,30.13,51.56,1.94,233.89,NA,0,NA,NA,NA
03-01-2022 15:00,52.56,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
03-01-2022 16:00,54,110,1.03,7.14,8.17,9.14,31.88,0.8,16.38,0.33,NA,NA,NA,NA,NA,27.12,62.24,1.93,233.63,NA,0,NA,NA,NA
03-01-2022 17:00,53.42,99.33,0.85,7.22,8.07,9.09,29.94,0.75,16.48,0.68,NA,NA,NA,0.51,0.98,26.09,66.31,1.94,233.51,NA,0,NA,NA,NA
03-01-2022 18:00,47.86,94,0.89,7.28,8.18,8.96,27.87,0.7,16.33,0.46,NA,NA,NA,0.14,1.03,25.02,72.38,1.94,159.28,NA,0,NA,NA,NA
03-01-2022 19:00,46.29,95.31,0.84,7.44,8.28,8.67,24.64,0.74,15.86,0.52,NA,NA,NA,0.09,0.09,24.47,75.38,1.93,52.1,NA,0,0.01,NA,NA
03-01-2022 20:00,51.25,103.21,1.26,8.17,9.44,8.61,23.25,0.9,15.87,0.38,NA,NA,NA,0.12,0.69,24.18,78.5,1.93,52.31,NA,0,NA,NA,NA
03-01-2022 21:00,68,107,1.28,9.88,11.15,8.41,22.42,1.05,16.16,1.17,NA,NA,NA,0.16,1.56,23.8,79.31,1.95,52.67,NA,0,NA,NA,NA
03-01-2022 22:00,78.48,155.67,1.86,10.04,11.89,8.65,23.8,1.31,16.38,0.9,NA,NA,NA,2.45,0.33,23.35,85.48,1.94,199.8,NA,0,NA,NA,NA
03-01-2022 23:00,88.56,140.64,2.17,10.96,13.12,9.01,28.36,1.27,16.12,0.74,NA,NA,NA,1.66,6.15,23.29,86.96,1.9,231,NA,0,NA,NA,NA
04-01-2022 00:00,123,138,2.09,10.49,12.58,9.18,32.5,1.2,16.51,1.44,NA,NA,NA,0.9,4.71,23.22,86.33,1.91,231.48,NA,0,NA,NA,NA
04-01-2022 01:00,65,114,0.93,14.42,15.34,9.79,33.26,1.19,16,2.72,NA,NA,NA,0.6,7.5,23.32,84.73,1.95,232.4,NA,0,NA,NA,NA
04-01-2022 02:00,113.65,148.67,12.82,20.14,32.97,9.77,32.46,1.27,16.73,3.57,NA,NA,NA,2.23,0.03,23.02,83.48,1.93,150.04,NA,0,NA,NA,NA
04-01-2022 03:00,102.57,185.25,16.08,16.31,32.38,9.34,28.38,1.45,16.43,3.35,NA,NA,NA,0.03,2.04,22.78,83.43,1.93,172.75,NA,0,NA,NA,NA
04-01-2022 04:00,119.73,200.33,15.3,13.91,29.21,9.23,26.27,1.6,16.19,3.69,NA,NA,NA,1.76,1.43,22.64,81.76,1.94,52.76,NA,0,0.01,NA,NA
04-01-2022 05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
04-01-2022 06:00,124.59,168.67,11.91,13.41,25.31,9.03,25.54,1.5,16.31,2.73,NA,NA,NA,0.36,3.09,22.75,75.71,1.93,150.14,NA,0,0.01,NA,NA
04-01-2022 07:00,102,161.73,10.76,12.82,23.57,9.14,25.79,1.45,16.34,2.76,NA,NA,NA,0.04,2.39,22.36,80.27,2.01,232.49,NA,0,NA,NA,NA
04-01-2022 08:00,129.45,238.86,13.86,13.99,27.86,9.3,27.48,1.5,16.23,1.92,NA,NA,NA,0.14,0.28,22.5,79.77,1.85,229.38,NA,0,NA,NA,NA
04-01-2022 09:00,144,244.97,14.7,21.9,36.59,9.56,32.44,2.36,15.95,2.25,NA,NA,NA,2.22,3.13,23.12,78.36,1.87,230.3,NA,0,NA,NA,NA
04-01-2022 10:00,150.76,226,13.98,17.92,31.88,9.61,33.51,1.79,16.45,6.54,NA,NA,NA,1.87,1.9,24.42,72.2,1.87,230.29,NA,0,NA,NA,NA
04-01-2022 11:00,99.57,181,7.8,14.52,22.32,9.57,33.58,1.48,15.99,5.63,NA,NA,NA,NA,1.68,25.15,67.61,1.86,230.36,NA,0,NA,NA,NA
04-01-2022 12:00,67,142.32,4.8,14.58,19.36,9.8,35.75,1.31,16.32,3.4,NA,NA,NA,0.17,0.18,26.07,64.73,1.88,230.91,NA,0,NA,NA,NA
04-01-2022 13:00,78,140,3.63,14.3,17.92,9.85,37.02,1.2,16.23,2.88,NA,NA,NA,0.06,0.09,28.75,53.1,1.89,232.16,NA,0,NA,NA,NA
04-01-2022 14:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
04-01-2022 15:00,78.56,152.35,1.5,9.75,11.24,9.59,39.92,1.08,15.94,2.24,NA,NA,NA,NA,0.56,28.36,58.06,1.94,143.4,NA,0,NA,NA,NA
04-01-2022 16:00,70,126.34,1.25,8.93,10.18,9.7,36.36,1.06,16.4,1.9,NA,NA,NA,0.25,NA,27.37,63.22,1.94,176.44,NA,0,NA,NA,NA
04-01-2022 17:00,55.81,113.88,0.93,8.44,9.38,9.56,32.18,0.96,16.45,1.4,NA,NA,NA,0.63,1.48,25.58,72.63,1.94,199.72,NA,0,NA,NA,NA
04-01-2022 18:00,52.7,109.74,0.86,7.66,8.5,9.16,31.55,0.89,16.02,1.36,NA,NA,NA,0.25,0.74,24.86,75.37,1.95,143.73,NA,0,NA,NA,NA
04-01-2022 19:00,45,107.92,0.53,7.78,8.31,9.07,29.41,0.86,15.72,0.95,NA,NA,NA,0.22,NA,24.73,75.21,1.93,52.42,NA,0,NA,NA,NA
04-01-2022 20:00,52.58,131.47,0.83,7.89,8.73,8.93,27.4,0.94,15.87,0.75,NA,NA,NA,NA,0.53,24.23,78.76,1.94,151.03,NA,0,NA,NA,NA
04-01-2022 21:00,59.74,135,1.2,9.92,11.12,8.79,25.43,1.05,15.91,0.49,NA,NA,NA,NA,0.17,23.83,82.96,1.94,51.99,NA,0,NA,NA,NA
04-01-2022 22:00,68.98,140.92,1.27,8.82,10.1,8.7,26.58,1.04,16.15,0.83,NA,NA,NA,0.62,1.35,23.88,83.7,1.91,51.32,NA,0,NA,NA,NA
04-01-2022 23:00,59.46,134.67,1.93,8.22,10.15,8.61,30.45,1.05,16.42,1.02,NA,NA,NA,NA,0.18,23.76,81.73,1.92,85.78,NA,0,NA,NA,NA
05-01-2022 00:00,64.29,137.67,3.54,9.54,13.09,8.51,45.38,1.2,16.41,0.22,NA,NA,NA,0.13,0.4,23.5,81.44,1.94,110.1,NA,0,NA,NA,NA
05-01-2022 01:00,66.72,147.68,4.3,9.45,13.77,8.53,37.9,1.18,16.26,0.5,NA,NA,NA,0.28,2.15,23.08,86.32,1.9,230.8,NA,0,0.01,NA,NA
05-01-2022 02:00,64.86,127.93,2.9,8.51,11.4,8.35,34.23,1.03,16.27,0.95,NA,NA,NA,0.16,0.38,22.9,84.84,1.88,229.86,NA,0,0.01,NA,NA
05-01-2022 03:00,63,114.85,2.32,7.45,9.78,8.38,34.97,0.98,16.41,1.53,NA,NA,NA,0.04,0.24,22.56,85.28,1.92,140.67,NA,0,NA,NA,NA
05-01-2022 04:00,50.42,114,2.63,7.99,10.61,8.26,29.6,0.95,16.34,2.14,NA,NA,NA,0.2,2.14,22.25,87.19,1.99,232.75,NA,0,0.01,NA,NA
05-01-2022 05:00,49,116.51,2.95,7.52,10.47,8.37,26.92,0.94,16.2,2.33,NA,NA,NA,1.43,NA,22.2,87.43,2,232.5,NA,0,NA,NA,NA
05-01-2022 06:00,62.43,123.92,3.92,8.03,11.94,8.25,24.57,1,16.56,4.89,NA,NA,NA,0.15,0.59,22.06,87.37,2.25,160.1,NA,0,0.01,NA,NA
05-01-2022 07:00,68,136.74,12.26,9.05,21.3,8.3,23.3,1.06,16.36,5.7,NA,NA,NA,1.78,1.46,22.02,85.88,2.42,231,NA,0,NA,NA,NA
05-01-2022 08:00,76.84,151.5,19.36,8.44,27.82,8.18,23.45,1.11,16.16,6.3,NA,NA,NA,0.33,NA,22.48,85.86,1.9,231.87,NA,0,NA,NA,NA
05-01-2022 09:00,81.42,170.56,17.22,8.72,25.94,8.12,24.29,1.1,16.48,4.78,NA,NA,NA,0.82,0.92,22.98,82.21,1.86,229.88,NA,0,NA,NA,NA
05-01-2022 10:00,77.75,193,14.7,12.24,26.92,8.52,27.56,1.24,16.4,7.5,NA,NA,NA,NA,1.01,23.76,78.26,1.87,230.08,NA,0,NA,NA,NA
05-01-2022 11:00,100.23,203.27,11.56,13.77,25.34,8.63,34.36,1.24,16.57,6.25,NA,NA,NA,0.58,0.71,24.15,78.42,1.87,229.98,NA,0,NA,NA,NA
05-01-2022 12:00,93.22,203.44,6.56,15.23,21.79,8.59,44.44,1.31,16.09,6.35,NA,NA,NA,NA,0.5,25.51,72.79,1.89,231.41,NA,0,NA,NA,NA
05-01-2022 13:00,96.14,200.31,2.88,14.46,17.35,8.8,44.45,1.28,16.24,6.31,NA,NA,NA,0.12,1.92,25.72,69.02,1.87,230.91,NA,0,NA,NA,NA
05-01-2022 14:00,97.42,169,1.81,12.72,14.54,8.65,40.88,1.21,16.02,5.29,NA,NA,NA,0.36,0.14,28.07,66.69,1.94,233.54,NA,0,NA,NA,NA
05-01-2022 15:00,93.33,177.71,1.57,10.69,12.26,8.69,38.11,1.18,16.06,3.88,NA,NA,NA,0.39,0.46,27.56,65.74,1.93,233.63,NA,0,NA,NA,NA
05-01-2022 16:00,86.81,171,1.07,9.64,10.72,8.57,35.18,1.12,16.28,3.88,NA,NA,NA,0.61,2.02,26.64,70.68,1.95,143.45,NA,0,NA,NA,NA
05-01-2022 17:00,84.2,159.62,0.84,8.4,9.23,8.72,33.81,1.08,16.31,2.65,NA,NA,NA,0.46,0.22,25.35,75.95,1.94,126.72,NA,0,NA,NA,NA
05-01-2022 18:00,73.23,147,0.63,7.68,8.31,8.55,33.21,1.03,16.05,2.51,NA,NA,NA,NA,0.63,24.28,82.52,1.92,133.31,NA,0,NA,NA,NA
05-01-2022 19:00,66,129.11,0.63,7.16,7.79,8.38,30.19,0.96,16.04,1.65,NA,NA,NA,NA,0.12,23.89,83.17,1.92,51.22,NA,0,NA,NA,NA
05-01-2022 20:00,59,120,0.47,7.06,7.54,8.3,27.35,0.91,16.15,1.32,NA,NA,NA,NA,NA,23.71,83.3,1.92,51.44,NA,0,0.01,NA,NA
05-01-2022 21:00,51,115,0.85,6.8,7.66,8.22,25.3,0.86,16.12,1.75,NA,NA,NA,NA,NA,23.59,84.47,1.96,234.86,NA,0,NA,NA,NA
05-01-2022 22:00,45.61,100,0.75,6.99,7.75,8.21,22.54,0.83,16.22,0.22,NA,NA,NA,0.3,0.41,23.34,85.42,1.92,51.23,NA,0,NA,NA,NA
05-01-2022 23:00,42.7,100,0.5,7.3,7.8,8.14,21.16,0.8,16.16,0.56,NA,NA,NA,0.32,0.18,23.12,85.18,1.93,51.48,NA,0,NA,NA,NA
06-01-2022 00:00,47.22,96.73,0.99,7.1,8.08,8.01,25.16,0.82,16.28,0.1,NA,NA,NA,NA,0.12,22.9,84.55,1.94,52.74,NA,0,NA,NA,NA
06-01-2022 01:00,50.77,122.33,2.06,9.12,11.18,8.21,24.18,0.94,16.44,0.53,NA,NA,NA,0.43,0.14,22.54,86.11,1.94,151.13,NA,0,NA,NA,NA
06-01-2022 02:00,57.81,116.37,2.88,8.4,11.28,8.17,43.45,0.94,16.69,0.61,NA,NA,NA,0.4,0.59,22.2,86.71,2.06,135.64,NA,0,NA,NA,NA
06-01-2022 03:00,56,134.6,3.67,7.83,11.51,8.22,45.44,0.99,16.72,0,NA,NA,NA,NA,0.42,21.9,87.81,2.25,59.11,NA,0,NA,NA,NA
06-01-2022 04:00,59,125.5,2.4,7.44,9.84,8.15,33.18,0.88,16.58,0.46,NA,NA,NA,0.64,2.16,22.34,85.27,2.03,50.79,NA,0,NA,NA,NA
06-01-2022 05:00,48,94,1.24,6.49,7.74,8,38.09,0.76,16.32,0.15,NA,NA,NA,0.09,0.18,22.3,83.99,2.04,123.67,NA,0,NA,NA,NA
06-01-2022 06:00,45,94,1.19,6.66,7.83,7.9,39.5,0.77,16.51,0.1,NA,NA,NA,NA,0.23,22.16,83.72,2.24,233.11,NA,0,NA,NA,NA
06-01-2022 07:00,45.08,101.77,2.86,8.1,10.96,8,31.38,0.77,16.37,0.31,NA,NA,NA,0.11,0.09,21.92,81.49,2.81,194.97,NA,0,NA,NA,NA
06-01-2022 08:00,62.37,135.68,8.78,9.62,18.39,8,25.95,0.95,16.38,0.25,NA,NA,NA,0.22,0.59,22.42,85.38,1.94,113.41,NA,0,NA,NA,NA
06-01-2022 09:00,93.63,182.5,9.88,9.78,19.66,8.19,24.47,1.01,16.41,0.11,NA,NA,NA,NA,0.11,22.55,84.36,1.87,229.96,NA,0,0.01,NA,NA
06-01-2022 10:00,90.48,194.33,8.44,10.18,18.63,8.32,28.53,1.07,16.37,0.41,NA,NA,NA,0.34,0.32,22.92,82.54,1.86,229.66,NA,0,NA,NA,NA
06-01-2022 11:00,93.77,194.59,7.22,11.09,18.29,8.36,35.09,1.02,16.19,0.75,NA,NA,NA,0.09,NA,23.67,77.22,1.86,229.86,NA,0,NA,NA,NA
06-01-2022 12:00,74.82,159.67,5.58,9.62,15.2,8.38,46.51,0.9,16.44,0.62,NA,NA,NA,NA,0.06,25.98,68.66,1.89,83.68,NA,0,NA,NA,NA
06-01-2022 13:00,42.98,69,1.62,7.72,9.34,8.12,49.06,0.72,16.49,0.52,NA,NA,NA,NA,0.44,25.1,69.65,1.9,51.57,NA,0,NA,NA,NA
06-01-2022 14:00,31,69.63,1.56,7.01,8.56,8.19,50.96,0.7,16.28,0.08,NA,NA,NA,NA,0.72,25.19,72.7,1.88,50.54,NA,0,NA,NA,NA
06-01-2022 15:00,38.64,74.95,1.4,5.97,7.36,8.2,54.88,0.63,16.36,0.12,NA,NA,NA,0.32,0.34,24.63,76.26,1.9,50.15,NA,0,NA,NA,NA
06-01-2022 16:00,34,74.15,0.91,5.86,6.78,8.33,55.36,0.57,16.16,0,NA,NA,NA,0.36,0.53,24.42,76.58,1.91,50.53,NA,0,NA,NA,NA
06-01-2022 17:00,40.35,64.06,0.57,5.97,6.55,8.18,53.62,0.53,16.14,0.14,NA,NA,NA,0.28,0.15,23.89,77.24,1.9,50.34,NA,0,NA,NA,NA
06-01-2022 18:00,32.9,64,0.6,6,6.6,8.24,53.48,0.54,16.18,0,NA,NA,NA,0.06,0.28,23.41,80.76,1.9,50.56,NA,0,NA,NA,NA
06-01-2022 19:00,39.25,83,0.52,6.45,6.98,8.22,52.46,0.6,16.25,0.04,NA,NA,NA,0.26,0.52,23.06,83.6,1.9,50.36,NA,0,0.01,NA,NA
06-01-2022 20:00,47,111.98,0.4,7.04,7.44,8.23,54.8,0.7,16,0.02,NA,NA,NA,NA,0.82,22.91,82.7,1.89,48.93,NA,0,NA,NA,NA
06-01-2022 21:00,70,129.35,0.4,7.3,7.7,8.35,55.68,0.77,16.02,0,NA,NA,NA,0.92,NA,22.57,81.26,1.94,142,NA,0,0.01,NA,NA
